I2,b1,tau,V_wait,Action,q_star,V_final
-47,14,7.0,5784.70,WAIT,0,5784.70
-47,15,7.0,5824.70,WAIT,0,5824.70
-47,16,7.0,5864.70,WAIT,0,5864.70
-47,17,7.0,5904.70,WAIT,0,5904.70
-47,18,7.0,5944.70,WAIT,0,5944.70
-47,19,7.0,5984.70,WAIT,0,5984.70
-46,0,7.0,5129.50,WAIT,0,5129.50
-46,1,7.0,5169.50,WAIT,0,5169.50
-46,2,7.0,5209.50,WAIT,0,5209.50
-46,3,7.0,5249.50,WAIT,0,5249.50
-46,4,7.0,5289.50,WAIT,0,5289.50
-46,5,7.0,5329.50,WAIT,0,5329.50
-46,6,7.0,5369.50,WAIT,0,5369.50
-46,7,7.0,5409.50,WAIT,0,5409.50
-46,8,7.0,5449.50,WAIT,0,5449.50
-46,9,7.0,5489.50,WAIT,0,5489.50
-46,10,7.0,5529.50,WAIT,0,5529.50
-46,11,7.0,5569.50,WAIT,0,5569.50
-46,12,7.0,5609.50,WAIT,0,5609.50
-46,13,7.0,5649.50,WAIT,0,5649.50
-46,14,7.0,5689.50,WAIT,0,5689.50
-46,15,7.0,5729.50,WAIT,0,5729.50
-46,16,7.0,5769.50,WAIT,0,5769.50
-46,17,7.0,5809.50,WAIT,0,5809.50
-46,18,7.0,5849.50,WAIT,0,5849.50
-46,19,7.0,5889.50,WAIT,0,5889.50
-45,0,7.0,5035.50,WAIT,0,5035.50
-45,1,7.0,5075.50,WAIT,0,5075.50
-45,2,7.0,5115.50,WAIT,0,5115.50
-45,3,7.0,5155.50,WAIT,0,5155.50
-45,4,7.0,5195.50,WAIT,0,5195.50
-45,5,7.0,5235.50,WAIT,0,5235.50
-45,6,7.0,5275.50,WAIT,0,5275.50
-45,7,7.0,5315.50,WAIT,0,5315.50
-45,8,7.0,5355.50,WAIT,0,5355.50
-45,9,7.0,5395.50,WAIT,0,5395.50
-45,10,7.0,5435.50,WAIT,0,5435.50
-45,11,7.0,5475.50,WAIT,0,5475.50
-45,12,7.0,5515.50,WAIT,0,5515.50
-45,13,7.0,5555.50,WAIT,0,5555.50
-45,14,7.0,5595.50,WAIT,0,5595.50
-45,15,7.0,5635.50,WAIT,0,5635.50
-45,16,7.0,5675.50,WAIT,0,5675.50
-45,17,7.0,5715.50,WAIT,0,5715.50
-45,18,7.0,5755.50,WAIT,0,5755.50
-45,19,7.0,5795.50,WAIT,0,5795.50
-44,0,7.0,4942.70,WAIT,0,4942.70
-44,1,7.0,4982.70,WAIT,0,4982.70
-44,2,7.0,5022.70,WAIT,0,5022.70
-44,3,7.0,5062.70,WAIT,0,5062.70
-44,4,7.0,5102.70,WAIT,0,5102.70
-44,5,7.0,5142.70,WAIT,0,5142.70
-44,6,7.0,5182.70,WAIT,0,5182.70
-44,7,7.0,5222.70,WAIT,0,5222.70
-44,8,7.0,5262.70,WAIT,0,5262.70
-44,9,7.0,5302.70,WAIT,0,5302.70
-44,10,7.0,5342.70,WAIT,0,5342.70
-44,11,7.0,5382.70,WAIT,0,5382.70
-44,12,7.0,5422.70,WAIT,0,5422.70
-44,13,7.0,5462.70,WAIT,0,5462.70
-44,14,7.0,5502.70,WAIT,0,5502.70
-44,15,7.0,5542.70,WAIT,0,5542.70
-44,16,7.0,5582.70,WAIT,0,5582.70
-44,17,7.0,5622.70,WAIT,0,5622.70
-44,18,7.0,5662.70,WAIT,0,5662.70
-44,19,7.0,5702.70,WAIT,0,5702.70
-43,0,7.0,4851.10,WAIT,0,4851.10
-43,1,7.0,4891.10,WAIT,0,4891.10
-43,2,7.0,4931.10,WAIT,0,4931.10
-43,3,7.0,4971.10,WAIT,0,4971.10
-43,4,7.0,5011.10,WAIT,0,5011.10
-43,5,7.0,5051.10,WAIT,0,5051.10
-43,6,7.0,5091.10,WAIT,0,5091.10
-43,7,7.0,5131.10,WAIT,0,5131.10
-43,8,7.0,5171.10,WAIT,0,5171.10
-43,9,7.0,5211.10,WAIT,0,5211.10
-43,10,7.0,5251.10,WAIT,0,5251.10
-43,11,7.0,5291.10,WAIT,0,5291.10
-43,12,7.0,5331.10,WAIT,0,5331.10
-43,13,7.0,5371.10,WAIT,0,5371.10
-43,14,7.0,5411.10,WAIT,0,5411.10
-43,15,7.0,5451.10,WAIT,0,5451.10
-43,16,7.0,5491.10,WAIT,0,5491.10
-43,17,7.0,5531.10,WAIT,0,5531.10
-43,18,7.0,5571.10,WAIT,0,5571.10
-43,19,7.0,5611.10,WAIT,0,5611.10
-42,0,7.0,4760.70,WAIT,0,4760.70
-42,1,7.0,4800.70,WAIT,0,4800.70
-42,2,7.0,4840.70,WAIT,0,4840.70
-42,3,7.0,4880.70,WAIT,0,4880.70
-42,4,7.0,4920.70,WAIT,0,4920.70
-42,5,7.0,4960.70,WAIT,0,4960.70
-42,6,7.0,5000.70,WAIT,0,5000.70
-42,7,7.0,5040.70,WAIT,0,5040.70
-42,8,7.0,5080.70,WAIT,0,5080.70
-42,9,7.0,5120.70,WAIT,0,5120.70
-42,10,7.0,5160.70,WAIT,0,5160.70
-42,11,7.0,5200.70,WAIT,0,5200.70
-42,12,7.0,5240.70,WAIT,0,5240.70
-42,13,7.0,5280.70,WAIT,0,5280.70
-42,14,7.0,5320.70,WAIT,0,5320.70
-42,15,7.0,5360.70,WAIT,0,5360.70
-42,16,7.0,5400.70,WAIT,0,5400.70
-42,17,7.0,5440.70,WAIT,0,5440.70
-42,18,7.0,5480.70,WAIT,0,5480.70
-42,19,7.0,5520.70,WAIT,0,5520.70
-41,0,7.0,4671.50,WAIT,0,4671.50
-41,1,7.0,4711.50,WAIT,0,4711.50
-41,2,7.0,4751.50,WAIT,0,4751.50
-41,3,7.0,4791.50,WAIT,0,4791.50
-41,4,7.0,4831.50,WAIT,0,4831.50
-41,5,7.0,4871.50,WAIT,0,4871.50
-41,6,7.0,4911.50,WAIT,0,4911.50
-41,7,7.0,4951.50,WAIT,0,4951.50
-41,8,7.0,4991.50,WAIT,0,4991.50
-41,9,7.0,5031.50,WAIT,0,5031.50
-41,10,7.0,5071.50,WAIT,0,5071.50
-41,11,7.0,5111.50,WAIT,0,5111.50
-41,12,7.0,5151.50,WAIT,0,5151.50
-41,13,7.0,5191.50,WAIT,0,5191.50
-41,14,7.0,5231.50,WAIT,0,5231.50
-41,15,7.0,5271.50,WAIT,0,5271.50
-41,16,7.0,5311.50,WAIT,0,5311.50
-41,17,7.0,5351.50,WAIT,0,5351.50
-41,18,7.0,5391.50,WAIT,0,5391.50
-41,19,7.0,5431.50,WAIT,0,5431.50
-40,0,7.0,4583.50,WAIT,0,4583.50
-40,1,7.0,4623.50,WAIT,0,4623.50
-40,2,7.0,4663.50,WAIT,0,4663.50
-40,3,7.0,4703.50,WAIT,0,4703.50
-40,4,7.0,4743.50,WAIT,0,4743.50
-40,5,7.0,4783.50,WAIT,0,4783.50
-40,6,7.0,4823.50,WAIT,0,4823.50
-40,7,7.0,4863.50,WAIT,0,4863.50
-40,8,7.0,4903.50,WAIT,0,4903.50
-40,9,7.0,4943.50,WAIT,0,4943.50
-40,10,7.0,4983.50,WAIT,0,4983.50
-40,11,7.0,5023.50,WAIT,0,5023.50
-40,12,7.0,5063.50,WAIT,0,5063.50
-40,13,7.0,5103.50,WAIT,0,5103.50
-40,14,7.0,5143.50,WAIT,0,5143.50
-40,15,7.0,5183.50,WAIT,0,5183.50
-40,16,7.0,5223.50,WAIT,0,5223.50
-40,17,7.0,5263.50,WAIT,0,5263.50
-40,18,7.0,5303.50,WAIT,0,5303.50
-40,19,7.0,5343.50,WAIT,0,5343.50
-39,0,7.0,4496.70,WAIT,0,4496.70
-39,1,7.0,4536.70,WAIT,0,4536.70
-39,2,7.0,4576.70,WAIT,0,4576.70
-39,3,7.0,4616.70,WAIT,0,4616.70
-39,4,7.0,4656.70,WAIT,0,4656.70
-39,5,7.0,4696.70,WAIT,0,4696.70
-39,6,7.0,4736.70,WAIT,0,4736.70
-39,7,7.0,4776.70,WAIT,0,4776.70
-39,8,7.0,4816.70,WAIT,0,4816.70
-39,9,7.0,4856.70,WAIT,0,4856.70
-39,10,7.0,4896.70,WAIT,0,4896.70
-39,11,7.0,4936.70,WAIT,0,4936.70
-39,12,7.0,4976.70,WAIT,0,4976.70
-39,13,7.0,5016.70,WAIT,0,5016.70
-39,14,7.0,5056.70,WAIT,0,5056.70
-39,15,7.0,5096.70,WAIT,0,5096.70
-39,16,7.0,5136.70,WAIT,0,5136.70
-39,17,7.0,5176.70,WAIT,0,5176.70
-39,18,7.0,5216.70,WAIT,0,5216.70
-39,19,7.0,5256.70,WAIT,0,5256.70
-38,0,7.0,4411.10,WAIT,0,4411.10
-38,1,7.0,4451.10,WAIT,0,4451.10
-38,2,7.0,4491.10,WAIT,0,4491.10
-38,3,7.0,4531.10,WAIT,0,4531.10
-38,4,7.0,4571.10,WAIT,0,4571.10
-38,5,7.0,4611.10,WAIT,0,4611.10
-38,6,7.0,4651.10,WAIT,0,4651.10
-38,7,7.0,4691.10,WAIT,0,4691.10
-38,8,7.0,4731.10,WAIT,0,4731.10
-38,9,7.0,4771.10,WAIT,0,4771.10
-38,10,7.0,4811.10,WAIT,0,4811.10
-38,11,7.0,4851.10,WAIT,0,4851.10
-38,12,7.0,4891.10,WAIT,0,4891.10
-38,13,7.0,4931.10,WAIT,0,4931.10
-38,14,7.0,4971.10,WAIT,0,4971.10
-38,15,7.0,5011.10,WAIT,0,5011.10
-38,16,7.0,5051.10,WAIT,0,5051.10
-38,17,7.0,5091.10,WAIT,0,5091.10
-38,18,7.0,5131.10,WAIT,0,5131.10
-38,19,7.0,5171.10,WAIT,0,5171.10
-37,0,7.0,4326.70,WAIT,0,4326.70
-37,1,7.0,4366.70,WAIT,0,4366.70
-37,2,7.0,4406.70,WAIT,0,4406.70
-37,3,7.0,4446.70,WAIT,0,4446.70
-37,4,7.0,4486.70,WAIT,0,4486.70
-37,5,7.0,4526.70,WAIT,0,4526.70
-37,6,7.0,4566.70,WAIT,0,4566.70
-37,7,7.0,4606.70,WAIT,0,4606.70
-37,8,7.0,4646.70,WAIT,0,4646.70
-37,9,7.0,4686.70,WAIT,0,4686.70
-37,10,7.0,4726.70,WAIT,0,4726.70
-37,11,7.0,4766.70,WAIT,0,4766.70
-37,12,7.0,4806.70,WAIT,0,4806.70
-37,13,7.0,4846.70,WAIT,0,4846.70
-37,14,7.0,4886.70,WAIT,0,4886.70
-37,15,7.0,4926.70,WAIT,0,4926.70
-37,16,7.0,4966.70,WAIT,0,4966.70
-37,17,7.0,5006.70,WAIT,0,5006.70
-37,18,7.0,5046.70,WAIT,0,5046.70
-37,19,7.0,5086.70,WAIT,0,5086.70
-36,0,7.0,4243.50,WAIT,0,4243.50
-36,1,7.0,4283.50,WAIT,0,4283.50
-36,2,7.0,4323.50,WAIT,0,4323.50
-36,3,7.0,4363.50,WAIT,0,4363.50
-36,4,7.0,4403.50,WAIT,0,4403.50
-36,5,7.0,4443.50,WAIT,0,4443.50
-36,6,7.0,4483.50,WAIT,0,4483.50
-36,7,7.0,4523.50,WAIT,0,4523.50
-36,8,7.0,4563.50,WAIT,0,4563.50
-36,9,7.0,4603.50,WAIT,0,4603.50
-36,10,7.0,4643.50,WAIT,0,4643.50
-36,11,7.0,4683.50,WAIT,0,4683.50
-36,12,7.0,4723.50,WAIT,0,4723.50
-36,13,7.0,4763.50,WAIT,0,4763.50
-36,14,7.0,4803.50,WAIT,0,4803.50
-36,15,7.0,4843.50,WAIT,0,4843.50
-36,16,7.0,4883.50,WAIT,0,4883.50
-36,17,7.0,4923.50,WAIT,0,4923.50
-36,18,7.0,4963.50,WAIT,0,4963.50
-36,19,7.0,5003.50,WAIT,0,5003.50
-35,0,7.0,4161.50,WAIT,0,4161.50
-35,1,7.0,4201.50,WAIT,0,4201.50
-35,2,7.0,4241.50,WAIT,0,4241.50
-35,3,7.0,4281.50,WAIT,0,4281.50
-35,4,7.0,4321.50,WAIT,0,4321.50
-35,5,7.0,4361.50,WAIT,0,4361.50
-35,6,7.0,4401.50,WAIT,0,4401.50
-35,7,7.0,4441.50,WAIT,0,4441.50
-35,8,7.0,4481.50,WAIT,0,4481.50
-35,9,7.0,4521.50,WAIT,0,4521.50
-35,10,7.0,4561.50,WAIT,0,4561.50
-35,11,7.0,4601.50,WAIT,0,4601.50
-35,12,7.0,4641.50,WAIT,0,4641.50
-35,13,7.0,4681.50,WAIT,0,4681.50
-35,14,7.0,4721.50,WAIT,0,4721.50
-35,15,7.0,4761.50,WAIT,0,4761.50
-35,16,7.0,4801.50,WAIT,0,4801.50
-35,17,7.0,4841.50,WAIT,0,4841.50
-35,18,7.0,4881.50,WAIT,0,4881.50
-35,19,7.0,4921.50,WAIT,0,4921.50
-34,0,7.0,4080.70,WAIT,0,4080.70
-34,1,7.0,4120.70,WAIT,0,4120.70
-34,2,7.0,4160.70,WAIT,0,4160.70
-34,3,7.0,4200.70,WAIT,0,4200.70
-34,4,7.0,4240.70,WAIT,0,4240.70
-34,5,7.0,4280.70,WAIT,0,4280.70
-34,6,7.0,4320.70,WAIT,0,4320.70
-34,7,7.0,4360.70,WAIT,0,4360.70
-34,8,7.0,4400.70,WAIT,0,4400.70
-34,9,7.0,4440.70,WAIT,0,4440.70
-34,10,7.0,4480.70,WAIT,0,4480.70
-34,11,7.0,4520.70,WAIT,0,4520.70
-34,12,7.0,4560.70,WAIT,0,4560.70
-34,13,7.0,4600.70,WAIT,0,4600.70
-34,14,7.0,4640.70,WAIT,0,4640.70
-34,15,7.0,4680.70,WAIT,0,4680.70
-34,16,7.0,4720.70,WAIT,0,4720.70
-34,17,7.0,4760.70,WAIT,0,4760.70
-34,18,7.0,4800.70,WAIT,0,4800.70
-34,19,7.0,4840.70,WAIT,0,4840.70
-33,0,7.0,4001.10,WAIT,0,4001.10
-33,1,7.0,4041.10,WAIT,0,4041.10
-33,2,7.0,4081.10,WAIT,0,4081.10
-33,3,7.0,4121.10,WAIT,0,4121.10
-33,4,7.0,4161.10,WAIT,0,4161.10
-33,5,7.0,4201.10,WAIT,0,4201.10
-33,6,7.0,4241.10,WAIT,0,4241.10
-33,7,7.0,4281.10,WAIT,0,4281.10
-33,8,7.0,4321.10,WAIT,0,4321.10
-33,9,7.0,4361.10,WAIT,0,4361.10
-33,10,7.0,4401.10,WAIT,0,4401.10
-33,11,7.0,4441.10,WAIT,0,4441.10
-33,12,7.0,4481.10,WAIT,0,4481.10
-33,13,7.0,4521.10,WAIT,0,4521.10
-33,14,7.0,4561.10,WAIT,0,4561.10
-33,15,7.0,4601.10,WAIT,0,4601.10
-33,16,7.0,4641.10,WAIT,0,4641.10
-33,17,7.0,4681.10,WAIT,0,4681.10
-33,18,7.0,4721.10,WAIT,0,4721.10
-33,19,7.0,4761.10,WAIT,0,4761.10
-32,0,7.0,3922.70,WAIT,0,3922.70
-32,1,7.0,3962.70,WAIT,0,3962.70
-32,2,7.0,4002.70,WAIT,0,4002.70
-32,3,7.0,4042.70,WAIT,0,4042.70
-32,4,7.0,4082.70,WAIT,0,4082.70
-32,5,7.0,4122.70,WAIT,0,4122.70
-32,6,7.0,4162.70,WAIT,0,4162.70
-32,7,7.0,4202.70,WAIT,0,4202.70
-32,8,7.0,4242.70,WAIT,0,4242.70
-32,9,7.0,4282.70,WAIT,0,4282.70
-32,10,7.0,4322.70,WAIT,0,4322.70
-32,11,7.0,4362.70,WAIT,0,4362.70
-32,12,7.0,4402.70,WAIT,0,4402.70
-32,13,7.0,4442.70,WAIT,0,4442.70
-32,14,7.0,4482.70,WAIT,0,4482.70
-32,15,7.0,4522.70,WAIT,0,4522.70
-32,16,7.0,4562.70,WAIT,0,4562.70
-32,17,7.0,4602.70,WAIT,0,4602.70
-32,18,7.0,4642.70,WAIT,0,4642.70
-32,19,7.0,4682.70,WAIT,0,4682.70
-31,0,7.0,3845.50,WAIT,0,3845.50
-31,1,7.0,3885.50,WAIT,0,3885.50
-31,2,7.0,3925.50,WAIT,0,3925.50
-31,3,7.0,3965.50,WAIT,0,3965.50
-31,4,7.0,4005.50,WAIT,0,4005.50
-31,5,7.0,4045.50,WAIT,0,4045.50
-31,6,7.0,4085.50,WAIT,0,4085.50
-31,7,7.0,4125.50,WAIT,0,4125.50
-31,8,7.0,4165.50,WAIT,0,4165.50
-31,9,7.0,4205.50,WAIT,0,4205.50
-31,10,7.0,4245.50,WAIT,0,4245.50
-31,11,7.0,4285.50,WAIT,0,4285.50
-31,12,7.0,4325.50,WAIT,0,4325.50
-31,13,7.0,4365.50,WAIT,0,4365.50
-31,14,7.0,4405.50,WAIT,0,4405.50
-31,15,7.0,4445.50,WAIT,0,4445.50
-31,16,7.0,4485.50,WAIT,0,4485.50
-31,17,7.0,4525.50,WAIT,0,4525.50
-31,18,7.0,4565.50,WAIT,0,4565.50
-31,19,7.0,4605.50,WAIT,0,4605.50
-30,0,7.0,3769.50,WAIT,0,3769.50
-30,1,7.0,3809.50,WAIT,0,3809.50
-30,2,7.0,3849.50,WAIT,0,3849.50
-30,3,7.0,3889.50,WAIT,0,3889.50
-30,4,7.0,3929.50,WAIT,0,3929.50
-30,5,7.0,3969.50,WAIT,0,3969.50
-30,6,7.0,4009.50,WAIT,0,4009.50
-30,7,7.0,4049.50,WAIT,0,4049.50
-30,8,7.0,4089.50,WAIT,0,4089.50
-30,9,7.0,4129.50,WAIT,0,4129.50
-30,10,7.0,4169.50,WAIT,0,4169.50
-30,11,7.0,4209.50,WAIT,0,4209.50
-30,12,7.0,4249.50,WAIT,0,4249.50
-30,13,7.0,4289.50,WAIT,0,4289.50
-30,14,7.0,4329.50,WAIT,0,4329.50
-30,15,7.0,4369.50,WAIT,0,4369.50
-30,16,7.0,4409.50,WAIT,0,4409.50
-30,17,7.0,4449.50,WAIT,0,4449.50
-30,18,7.0,4489.50,WAIT,0,4489.50
-30,19,7.0,4529.50,WAIT,0,4529.50
-29,0,7.0,3694.70,WAIT,0,3694.70
-29,1,7.0,3734.70,WAIT,0,3734.70
-29,2,7.0,3774.70,WAIT,0,3774.70
-29,3,7.0,3814.70,WAIT,0,3814.70
-29,4,7.0,3854.70,WAIT,0,3854.70
-29,5,7.0,3894.70,WAIT,0,3894.70
-29,6,7.0,3934.70,WAIT,0,3934.70
-29,7,7.0,3974.70,WAIT,0,3974.70
-29,8,7.0,4014.70,WAIT,0,4014.70
-29,9,7.0,4054.70,WAIT,0,4054.70
-29,10,7.0,4094.70,WAIT,0,4094.70
-29,11,7.0,4134.70,WAIT,0,4134.70
-29,12,7.0,4174.70,WAIT,0,4174.70
-29,13,7.0,4214.70,WAIT,0,4214.70
-29,14,7.0,4254.70,WAIT,0,4254.70
-29,15,7.0,4294.70,WAIT,0,4294.70
-29,16,7.0,4334.70,WAIT,0,4334.70
-29,17,7.0,4374.70,WAIT,0,4374.70
-29,18,7.0,4414.70,WAIT,0,4414.70
-29,19,7.0,4454.70,WAIT,0,4454.70
-28,0,7.0,3621.10,WAIT,0,3621.10
-28,1,7.0,3661.10,WAIT,0,3661.10
-28,2,7.0,3701.10,WAIT,0,3701.10
-28,3,7.0,3741.10,WAIT,0,3741.10
-28,4,7.0,3781.10,WAIT,0,3781.10
-28,5,7.0,3821.10,WAIT,0,3821.10
-28,6,7.0,3861.10,WAIT,0,3861.10
-28,7,7.0,3901.10,WAIT,0,3901.10
-28,8,7.0,3941.10,WAIT,0,3941.10
-28,9,7.0,3981.10,WAIT,0,3981.10
-28,10,7.0,4021.10,WAIT,0,4021.10
-28,11,7.0,4061.10,WAIT,0,4061.10
-28,12,7.0,4101.10,WAIT,0,4101.10
-28,13,7.0,4141.10,WAIT,0,4141.10
-28,14,7.0,4181.10,WAIT,0,4181.10
-28,15,7.0,4221.10,WAIT,0,4221.10
-28,16,7.0,4261.10,WAIT,0,4261.10
-28,17,7.0,4301.10,WAIT,0,4301.10
-28,18,7.0,4341.10,WAIT,0,4341.10
-28,19,7.0,4381.10,WAIT,0,4381.10
-27,0,7.0,3548.70,WAIT,0,3548.70
-27,1,7.0,3588.70,WAIT,0,3588.70
-27,2,7.0,3628.70,WAIT,0,3628.70
-27,3,7.0,3668.70,WAIT,0,3668.70
-27,4,7.0,3708.70,WAIT,0,3708.70
-27,5,7.0,3748.70,WAIT,0,3748.70
-27,6,7.0,3788.70,WAIT,0,3788.70
-27,7,7.0,3828.70,WAIT,0,3828.70
-27,8,7.0,3868.70,WAIT,0,3868.70
-27,9,7.0,3908.70,WAIT,0,3908.70
-27,10,7.0,3948.70,WAIT,0,3948.70
-27,11,7.0,3988.70,WAIT,0,3988.70
-27,12,7.0,4028.70,WAIT,0,4028.70
-27,13,7.0,4068.70,WAIT,0,4068.70
-27,14,7.0,4108.70,WAIT,0,4108.70
-27,15,7.0,4148.70,WAIT,0,4148.70
-27,16,7.0,4188.70,WAIT,0,4188.70
-27,17,7.0,4228.70,WAIT,0,4228.70
-27,18,7.0,4268.70,WAIT,0,4268.70
-27,19,7.0,4308.70,WAIT,0,4308.70
-26,0,7.0,3477.50,WAIT,0,3477.50
-26,1,7.0,3517.50,WAIT,0,3517.50
-26,2,7.0,3557.50,WAIT,0,3557.50
-26,3,7.0,3597.50,WAIT,0,3597.50
-26,4,7.0,3637.50,WAIT,0,3637.50
-26,5,7.0,3677.50,WAIT,0,3677.50
-26,6,7.0,3717.50,WAIT,0,3717.50
-26,7,7.0,3757.50,WAIT,0,3757.50
-26,8,7.0,3797.50,WAIT,0,3797.50
-26,9,7.0,3837.50,WAIT,0,3837.50
-26,10,7.0,3877.50,WAIT,0,3877.50
-26,11,7.0,3917.50,WAIT,0,3917.50
-26,12,7.0,3957.50,WAIT,0,3957.50
-26,13,7.0,3997.50,WAIT,0,3997.50
-26,14,7.0,4037.50,WAIT,0,4037.50
-26,15,7.0,4077.50,WAIT,0,4077.50
-26,16,7.0,4117.50,WAIT,0,4117.50
-26,17,7.0,4157.50,WAIT,0,4157.50
-26,18,7.0,4197.50,WAIT,0,4197.50
-26,19,7.0,4237.50,WAIT,0,4237.50
-25,0,7.0,3407.50,WAIT,0,3407.50
-25,1,7.0,3447.50,WAIT,0,3447.50
-25,2,7.0,3487.50,WAIT,0,3487.50
-25,3,7.0,3527.50,WAIT,0,3527.50
-25,4,7.0,3567.50,WAIT,0,3567.50
-25,5,7.0,3607.50,WAIT,0,3607.50
-25,6,7.0,3647.50,WAIT,0,3647.50
-25,7,7.0,3687.50,WAIT,0,3687.50
-25,8,7.0,3727.50,WAIT,0,3727.50
-25,9,7.0,3767.50,WAIT,0,3767.50
-25,10,7.0,3807.50,WAIT,0,3807.50
-25,11,7.0,3847.50,WAIT,0,3847.50
-25,12,7.0,3887.50,WAIT,0,3887.50
-25,13,7.0,3927.50,WAIT,0,3927.50
-25,14,7.0,3967.50,WAIT,0,3967.50
-25,15,7.0,4007.50,WAIT,0,4007.50
-25,16,7.0,4047.50,WAIT,0,4047.50
-25,17,7.0,4087.50,WAIT,0,4087.50
-25,18,7.0,4127.50,WAIT,0,4127.50
-25,19,7.0,4167.50,WAIT,0,4167.50
-24,0,7.0,3338.70,WAIT,0,3338.70
-24,1,7.0,3378.70,WAIT,0,3378.70
-24,2,7.0,3418.70,WAIT,0,3418.70
-24,3,7.0,3458.70,WAIT,0,3458.70
-24,4,7.0,3498.70,WAIT,0,3498.70
-24,5,7.0,3538.70,WAIT,0,3538.70
-24,6,7.0,3578.70,WAIT,0,3578.70
-24,7,7.0,3618.70,WAIT,0,3618.70
-24,8,7.0,3658.70,WAIT,0,3658.70
-24,9,7.0,3698.70,WAIT,0,3698.70
-24,10,7.0,3738.70,WAIT,0,3738.70
-24,11,7.0,3778.70,WAIT,0,3778.70
-24,12,7.0,3818.70,WAIT,0,3818.70
-24,13,7.0,3858.70,WAIT,0,3858.70
-24,14,7.0,3898.70,WAIT,0,3898.70
-24,15,7.0,3938.70,WAIT,0,3938.70
