I2,b1,tau,V_wait,Action,q_star,V_final
27,13,5.0,1064.00,DISPATCH,13,278.00
27,14,5.0,1094.00,DISPATCH,14,267.00
27,15,5.0,1124.00,DISPATCH,15,259.00
27,16,5.0,1154.00,DISPATCH,16,254.00
27,17,5.0,1184.00,DISPATCH,17,252.00
27,18,5.0,1214.00,DISPATCH,18,253.00
27,19,5.0,1244.00,DISPATCH,19,257.00
27,20,5.0,1274.00,DISPATCH,20,264.00
27,21,5.0,1304.00,DISPATCH,21,274.00
27,22,5.0,1334.00,DISPATCH,22,287.00
27,23,5.0,1364.00,DISPATCH,23,303.00
27,24,5.0,1394.00,DISPATCH,24,322.00
27,25,5.0,1424.00,DISPATCH,25,344.00
27,26,5.0,1454.00,DISPATCH,26,369.00
27,27,5.0,1484.00,DISPATCH,27,397.00
27,28,5.0,1514.00,DISPATCH,27,427.00
27,29,5.0,1544.00,DISPATCH,27,457.00
27,30,5.0,1574.00,DISPATCH,27,487.00
28,0,5.0,728.0,WAIT,0,728.0
28,1,5.0,758.00,DISPATCH,1,695.00
28,2,5.0,788.00,DISPATCH,2,645.00
28,3,5.0,818.00,DISPATCH,3,598.00
28,4,5.0,848.00,DISPATCH,4,554.00
28,5,5.0,878.00,DISPATCH,5,513.00
28,6,5.0,908.00,DISPATCH,6,475.00
28,7,5.0,938.00,DISPATCH,7,440.00
28,8,5.0,968.00,DISPATCH,8,408.00
28,9,5.0,998.00,DISPATCH,9,379.00
28,10,5.0,1028.00,DISPATCH,10,353.00
28,11,5.0,1058.00,DISPATCH,11,330.00
28,12,5.0,1088.00,DISPATCH,12,310.00
28,13,5.0,1118.00,DISPATCH,13,293.00
28,14,5.0,1148.00,DISPATCH,14,279.00
28,15,5.0,1178.00,DISPATCH,15,268.00
28,16,5.0,1208.00,DISPATCH,16,260.00
28,17,5.0,1238.00,DISPATCH,17,255.00
28,18,5.0,1268.00,DISPATCH,18,253.00
28,19,5.0,1298.00,DISPATCH,19,254.00
28,20,5.0,1328.00,DISPATCH,20,258.00
28,21,5.0,1358.00,DISPATCH,21,265.00
28,22,5.0,1388.00,DISPATCH,22,275.00
28,23,5.0,1418.00,DISPATCH,23,288.00
28,24,5.0,1448.00,DISPATCH,24,304.00
28,25,5.0,1478.00,DISPATCH,25,323.00
28,26,5.0,1508.00,DISPATCH,26,345.00
28,27,5.0,1538.00,DISPATCH,27,370.00
28,28,5.0,1568.00,DISPATCH,28,398.00
28,29,5.0,1598.00,DISPATCH,28,428.00
28,30,5.0,1628.00,DISPATCH,28,458.00
29,0,5.0,785.0,WAIT,0,785.0
29,1,5.0,815.00,DISPATCH,1,749.00
29,2,5.0,845.00,DISPATCH,2,696.00
29,3,5.0,875.00,DISPATCH,3,646.00
29,4,5.0,905.00,DISPATCH,4,599.00
29,5,5.0,935.00,DISPATCH,5,555.00
29,6,5.0,965.00,DISPATCH,6,514.00
29,7,5.0,995.00,DISPATCH,7,476.00
29,8,5.0,1025.00,DISPATCH,8,441.00
29,9,5.0,1055.00,DISPATCH,9,409.00
29,10,5.0,1085.00,DISPATCH,10,380.00
29,11,5.0,1115.00,DISPATCH,11,354.00
29,12,5.0,1145.00,DISPATCH,12,331.00
29,13,5.0,1175.00,DISPATCH,13,311.00
29,14,5.0,1205.00,DISPATCH,14,294.00
29,15,5.0,1235.00,DISPATCH,15,280.00
29,16,5.0,1265.00,DISPATCH,16,269.00
29,17,5.0,1295.00,DISPATCH,17,261.00
29,18,5.0,1325.00,DISPATCH,18,256.00
29,19,5.0,1355.00,DISPATCH,19,254.00
29,20,5.0,1385.00,DISPATCH,20,255.00
29,21,5.0,1415.00,DISPATCH,21,259.00
29,22,5.0,1445.00,DISPATCH,22,266.00
29,23,5.0,1475.00,DISPATCH,23,276.00
29,24,5.0,1505.00,DISPATCH,24,289.00
29,25,5.0,1535.00,DISPATCH,25,305.00
29,26,5.0,1565.00,DISPATCH,26,324.00
29,27,5.0,1595.00,DISPATCH,27,346.00
29,28,5.0,1625.00,DISPATCH,28,371.00
29,29,5.0,1655.00,DISPATCH,29,399.00
29,30,5.0,1685.00,DISPATCH,29,429.00
30,0,5.0,845.0,WAIT,0,845.0
30,1,5.0,875.00,DISPATCH,1,806.00
30,2,5.0,905.00,DISPATCH,2,750.00
30,3,5.0,935.00,DISPATCH,3,697.00
30,4,5.0,965.00,DISPATCH,4,647.00
30,5,5.0,995.00,DISPATCH,5,600.00
30,6,5.0,1025.00,DISPATCH,6,556.00
30,7,5.0,1055.00,DISPATCH,7,515.00
30,8,5.0,1085.00,DISPATCH,8,477.00
30,9,5.0,1115.00,DISPATCH,9,442.00
30,10,5.0,1145.00,DISPATCH,10,410.00
30,11,5.0,1175.00,DISPATCH,11,381.00
30,12,5.0,1205.00,DISPATCH,12,355.00
30,13,5.0,1235.00,DISPATCH,13,332.00
30,14,5.0,1265.00,DISPATCH,14,312.00
30,15,5.0,1295.00,DISPATCH,15,295.00
30,16,5.0,1325.00,DISPATCH,16,281.00
30,17,5.0,1355.00,DISPATCH,17,270.00
30,18,5.0,1385.00,DISPATCH,18,262.00
30,19,5.0,1415.00,DISPATCH,19,257.00
30,20,5.0,1445.00,DISPATCH,20,255.00
30,21,5.0,1475.00,DISPATCH,21,256.00
30,22,5.0,1505.00,DISPATCH,22,260.00
30,23,5.0,1535.00,DISPATCH,23,267.00
30,24,5.0,1565.00,DISPATCH,24,277.00
30,25,5.0,1595.00,DISPATCH,25,290.00
30,26,5.0,1625.00,DISPATCH,26,306.00
30,27,5.0,1655.00,DISPATCH,27,325.00
30,28,5.0,1685.00,DISPATCH,28,347.00
30,29,5.0,1715.00,DISPATCH,29,372.00
30,30,5.0,1745.00,DISPATCH,30,400.00
