I2,b1,tau,V_wait,Action,q_star,V_final
-43,1,9.9,7310.43,WAIT,0,7310.43
-43,2,9.9,7364.93,WAIT,0,7364.93
-43,3,9.9,7419.43,WAIT,0,7419.43
-43,4,9.9,7473.93,WAIT,0,7473.93
-43,5,9.9,7528.43,WAIT,0,7528.43
-43,6,9.9,7582.93,WAIT,0,7582.93
-43,7,9.9,7637.43,WAIT,0,7637.43
-43,8,9.9,7691.93,WAIT,0,7691.93
-43,9,9.9,7746.43,WAIT,0,7746.43
-43,10,9.9,7800.93,WAIT,0,7800.93
-43,11,9.9,7855.43,WAIT,0,7855.43
-43,12,9.9,7909.93,WAIT,0,7909.93
-43,13,9.9,7964.43,WAIT,0,7964.43
-43,14,9.9,8018.93,WAIT,0,8018.93
-43,15,9.9,8073.43,WAIT,0,8073.43
-43,16,9.9,8127.93,WAIT,0,8127.93
-43,17,9.9,8182.43,WAIT,0,8182.43
-43,18,9.9,8236.93,WAIT,0,8236.93
-43,19,9.9,8291.43,WAIT,0,8291.43
-42,0,9.9,7151.02,WAIT,0,7151.02
-42,1,9.9,7205.52,WAIT,0,7205.52
-42,2,9.9,7260.02,WAIT,0,7260.02
-42,3,9.9,7314.52,WAIT,0,7314.52
-42,4,9.9,7369.02,WAIT,0,7369.02
-42,5,9.9,7423.52,WAIT,0,7423.52
-42,6,9.9,7478.02,WAIT,0,7478.02
-42,7,9.9,7532.52,WAIT,0,7532.52
-42,8,9.9,7587.02,WAIT,0,7587.02
-42,9,9.9,7641.52,WAIT,0,7641.52
-42,10,9.9,7696.02,WAIT,0,7696.02
-42,11,9.9,7750.52,WAIT,0,7750.52
-42,12,9.9,7805.02,WAIT,0,7805.02
-42,13,9.9,7859.52,WAIT,0,7859.52
-42,14,9.9,7914.02,WAIT,0,7914.02
-42,15,9.9,7968.52,WAIT,0,7968.52
-42,16,9.9,8023.02,WAIT,0,8023.02
-42,17,9.9,8077.52,WAIT,0,8077.52
-42,18,9.9,8132.02,WAIT,0,8132.02
-42,19,9.9,8186.52,WAIT,0,8186.52
-41,0,9.9,7047.33,WAIT,0,7047.33
-41,1,9.9,7101.83,WAIT,0,7101.83
-41,2,9.9,7156.33,WAIT,0,7156.33
-41,3,9.9,7210.83,WAIT,0,7210.83
-41,4,9.9,7265.33,WAIT,0,7265.33
-41,5,9.9,7319.83,WAIT,0,7319.83
-41,6,9.9,7374.33,WAIT,0,7374.33
-41,7,9.9,7428.83,WAIT,0,7428.83
-41,8,9.9,7483.33,WAIT,0,7483.33
-41,9,9.9,7537.83,WAIT,0,7537.83
-41,10,9.9,7592.33,WAIT,0,7592.33
-41,11,9.9,7646.83,WAIT,0,7646.83
-41,12,9.9,7701.33,WAIT,0,7701.33
-41,13,9.9,7755.83,WAIT,0,7755.83
-41,14,9.9,7810.33,WAIT,0,7810.33
-41,15,9.9,7864.83,WAIT,0,7864.83
-41,16,9.9,7919.33,WAIT,0,7919.33
-41,17,9.9,7973.83,WAIT,0,7973.83
-41,18,9.9,8028.33,WAIT,0,8028.33
-41,19,9.9,8082.83,WAIT,0,8082.83
-40,0,9.9,6944.83,WAIT,0,6944.83
-40,1,9.9,6999.33,WAIT,0,6999.33
-40,2,9.9,7053.83,WAIT,0,7053.83
-40,3,9.9,7108.33,WAIT,0,7108.33
-40,4,9.9,7162.83,WAIT,0,7162.83
-40,5,9.9,7217.33,WAIT,0,7217.33
-40,6,9.9,7271.83,WAIT,0,7271.83
-40,7,9.9,7326.33,WAIT,0,7326.33
-40,8,9.9,7380.83,WAIT,0,7380.83
-40,9,9.9,7435.33,WAIT,0,7435.33
-40,10,9.9,7489.83,WAIT,0,7489.83
-40,11,9.9,7544.33,WAIT,0,7544.33
-40,12,9.9,7598.83,WAIT,0,7598.83
-40,13,9.9,7653.33,WAIT,0,7653.33
-40,14,9.9,7707.83,WAIT,0,7707.83
-40,15,9.9,7762.33,WAIT,0,7762.33
-40,16,9.9,7816.83,WAIT,0,7816.83
-40,17,9.9,7871.33,WAIT,0,7871.33
-40,18,9.9,7925.83,WAIT,0,7925.83
-40,19,9.9,7980.33,WAIT,0,7980.33
-39,0,9.9,6843.52,WAIT,0,6843.52
-39,1,9.9,6898.02,WAIT,0,6898.02
-39,2,9.9,6952.52,WAIT,0,6952.52
-39,3,9.9,7007.02,WAIT,0,7007.02
-39,4,9.9,7061.52,WAIT,0,7061.52
-39,5,9.9,7116.02,WAIT,0,7116.02
-39,6,9.9,7170.52,WAIT,0,7170.52
-39,7,9.9,7225.02,WAIT,0,7225.02
-39,8,9.9,7279.52,WAIT,0,7279.52
-39,9,9.9,7334.02,WAIT,0,7334.02
-39,10,9.9,7388.52,WAIT,0,7388.52
-39,11,9.9,7443.02,WAIT,0,7443.02
-39,12,9.9,7497.52,WAIT,0,7497.52
-39,13,9.9,7552.02,WAIT,0,7552.02
-39,14,9.9,7606.52,WAIT,0,7606.52
-39,15,9.9,7661.02,WAIT,0,7661.02
-39,16,9.9,7715.52,WAIT,0,7715.52
-39,17,9.9,7770.02,WAIT,0,7770.02
-39,18,9.9,7824.52,WAIT,0,7824.52
-39,19,9.9,7879.02,WAIT,0,7879.02
-38,0,9.9,6743.43,WAIT,0,6743.43
-38,1,9.9,6797.93,WAIT,0,6797.93
-38,2,9.9,6852.43,WAIT,0,6852.43
-38,3,9.9,6906.93,WAIT,0,6906.93
-38,4,9.9,6961.43,WAIT,0,6961.43
-38,5,9.9,7015.93,WAIT,0,7015.93
-38,6,9.9,7070.43,WAIT,0,7070.43
-38,7,9.9,7124.93,WAIT,0,7124.93
-38,8,9.9,7179.43,WAIT,0,7179.43
-38,9,9.9,7233.93,WAIT,0,7233.93
-38,10,9.9,7288.43,WAIT,0,7288.43
-38,11,9.9,7342.93,WAIT,0,7342.93
-38,12,9.9,7397.43,WAIT,0,7397.43
-38,13,9.9,7451.93,WAIT,0,7451.93
-38,14,9.9,7506.43,WAIT,0,7506.43
-38,15,9.9,7560.93,WAIT,0,7560.93
-38,16,9.9,7615.43,WAIT,0,7615.43
-38,17,9.9,7669.93,WAIT,0,7669.93
-38,18,9.9,7724.43,WAIT,0,7724.43
-38,19,9.9,7778.93,WAIT,0,7778.93
-37,0,9.9,6644.52,WAIT,0,6644.52
-37,1,9.9,6699.02,WAIT,0,6699.02
-37,2,9.9,6753.52,WAIT,0,6753.52
-37,3,9.9,6808.02,WAIT,0,6808.02
-37,4,9.9,6862.52,WAIT,0,6862.52
-37,5,9.9,6917.02,WAIT,0,6917.02
-37,6,9.9,6971.52,WAIT,0,6971.52
-37,7,9.9,7026.02,WAIT,0,7026.02
-37,8,9.9,7080.52,WAIT,0,7080.52
-37,9,9.9,7135.02,WAIT,0,7135.02
-37,10,9.9,7189.52,WAIT,0,7189.52
-37,11,9.9,7244.02,WAIT,0,7244.02
-37,12,9.9,7298.52,WAIT,0,7298.52
-37,13,9.9,7353.02,WAIT,0,7353.02
-37,14,9.9,7407.52,WAIT,0,7407.52
-37,15,9.9,7462.02,WAIT,0,7462.02
-37,16,9.9,7516.52,WAIT,0,7516.52
-37,17,9.9,7571.02,WAIT,0,7571.02
-37,18,9.9,7625.52,WAIT,0,7625.52
-37,19,9.9,7680.02,WAIT,0,7680.02
-36,0,9.9,6546.83,WAIT,0,6546.83
-36,1,9.9,6601.33,WAIT,0,6601.33
-36,2,9.9,6655.83,WAIT,0,6655.83
-36,3,9.9,6710.33,WAIT,0,6710.33
-36,4,9.9,6764.83,WAIT,0,6764.83
-36,5,9.9,6819.33,WAIT,0,6819.33
-36,6,9.9,6873.83,WAIT,0,6873.83
-36,7,9.9,6928.33,WAIT,0,6928.33
-36,8,9.9,6982.83,WAIT,0,6982.83
-36,9,9.9,7037.33,WAIT,0,7037.33
-36,10,9.9,7091.83,WAIT,0,7091.83
-36,11,9.9,7146.33,WAIT,0,7146.33
-36,12,9.9,7200.83,WAIT,0,7200.83
-36,13,9.9,7255.33,WAIT,0,7255.33
-36,14,9.9,7309.83,WAIT,0,7309.83
-36,15,9.9,7364.33,WAIT,0,7364.33
-36,16,9.9,7418.83,WAIT,0,7418.83
-36,17,9.9,7473.33,WAIT,0,7473.33
-36,18,9.9,7527.83,WAIT,0,7527.83
-36,19,9.9,7582.33,WAIT,0,7582.33
-35,0,9.9,6450.33,WAIT,0,6450.33
-35,1,9.9,6504.83,WAIT,0,6504.83
-35,2,9.9,6559.33,WAIT,0,6559.33
-35,3,9.9,6613.83,WAIT,0,6613.83
-35,4,9.9,6668.33,WAIT,0,6668.33
-35,5,9.9,6722.83,WAIT,0,6722.83
-35,6,9.9,6777.33,WAIT,0,6777.33
-35,7,9.9,6831.83,WAIT,0,6831.83
-35,8,9.9,6886.33,WAIT,0,6886.33
-35,9,9.9,6940.83,WAIT,0,6940.83
-35,10,9.9,6995.33,WAIT,0,6995.33
-35,11,9.9,7049.83,WAIT,0,7049.83
-35,12,9.9,7104.33,WAIT,0,7104.33
-35,13,9.9,7158.83,WAIT,0,7158.83
-35,14,9.9,7213.33,WAIT,0,7213.33
-35,15,9.9,7267.83,WAIT,0,7267.83
-35,16,9.9,7322.33,WAIT,0,7322.33
-35,17,9.9,7376.83,WAIT,0,7376.83
-35,18,9.9,7431.33,WAIT,0,7431.33
-35,19,9.9,7485.83,WAIT,0,7485.83
-34,0,9.9,6355.02,WAIT,0,6355.02
-34,1,9.9,6409.52,WAIT,0,6409.52
-34,2,9.9,6464.02,WAIT,0,6464.02
-34,3,9.9,6518.52,WAIT,0,6518.52
-34,4,9.9,6573.02,WAIT,0,6573.02
-34,5,9.9,6627.52,WAIT,0,6627.52
-34,6,9.9,6682.02,WAIT,0,6682.02
-34,7,9.9,6736.52,WAIT,0,6736.52
-34,8,9.9,6791.02,WAIT,0,6791.02
-34,9,9.9,6845.52,WAIT,0,6845.52
-34,10,9.9,6900.02,WAIT,0,6900.02
-34,11,9.9,6954.52,WAIT,0,6954.52
-34,12,9.9,7009.02,WAIT,0,7009.02
-34,13,9.9,7063.52,WAIT,0,7063.52
-34,14,9.9,7118.02,WAIT,0,7118.02
-34,15,9.9,7172.52,WAIT,0,7172.52
-34,16,9.9,7227.02,WAIT,0,7227.02
-34,17,9.9,7281.52,WAIT,0,7281.52
-34,18,9.9,7336.02,WAIT,0,7336.02
-34,19,9.9,7390.52,WAIT,0,7390.52
-33,0,9.9,6260.93,WAIT,0,6260.93
-33,1,9.9,6315.43,WAIT,0,6315.43
-33,2,9.9,6369.93,WAIT,0,6369.93
-33,3,9.9,6424.43,WAIT,0,6424.43
-33,4,9.9,6478.93,WAIT,0,6478.93
-33,5,9.9,6533.43,WAIT,0,6533.43
-33,6,9.9,6587.93,WAIT,0,6587.93
-33,7,9.9,6642.43,WAIT,0,6642.43
-33,8,9.9,6696.93,WAIT,0,6696.93
-33,9,9.9,6751.43,WAIT,0,6751.43
-33,10,9.9,6805.93,WAIT,0,6805.93
-33,11,9.9,6860.43,WAIT,0,6860.43
-33,12,9.9,6914.93,WAIT,0,6914.93
-33,13,9.9,6969.43,WAIT,0,6969.43
-33,14,9.9,7023.93,WAIT,0,7023.93
-33,15,9.9,7078.43,WAIT,0,7078.43
-33,16,9.9,7132.93,WAIT,0,7132.93
-33,17,9.9,7187.43,WAIT,0,7187.43
-33,18,9.9,7241.93,WAIT,0,7241.93
-33,19,9.9,7296.43,WAIT,0,7296.43
-32,0,9.9,6168.02,WAIT,0,6168.02
-32,1,9.9,6222.52,WAIT,0,6222.52
-32,2,9.9,6277.02,WAIT,0,6277.02
-32,3,9.9,6331.52,WAIT,0,6331.52
-32,4,9.9,6386.02,WAIT,0,6386.02
-32,5,9.9,6440.52,WAIT,0,6440.52
-32,6,9.9,6495.02,WAIT,0,6495.02
-32,7,9.9,6549.52,WAIT,0,6549.52
-32,8,9.9,6604.02,WAIT,0,6604.02
-32,9,9.9,6658.52,WAIT,0,6658.52
-32,10,9.9,6713.02,WAIT,0,6713.02
-32,11,9.9,6767.52,WAIT,0,6767.52
-32,12,9.9,6822.02,WAIT,0,6822.02
-32,13,9.9,6876.52,WAIT,0,6876.52
-32,14,9.9,6931.02,WAIT,0,6931.02
-32,15,9.9,6985.52,WAIT,0,6985.52
-32,16,9.9,7040.02,WAIT,0,7040.02
-32,17,9.9,7094.52,WAIT,0,7094.52
-32,18,9.9,7149.02,WAIT,0,7149.02
-32,19,9.9,7203.52,WAIT,0,7203.52
-31,0,9.9,6076.33,WAIT,0,6076.33
-31,1,9.9,6130.83,WAIT,0,6130.83
-31,2,9.9,6185.33,WAIT,0,6185.33
-31,3,9.9,6239.83,WAIT,0,6239.83
-31,4,9.9,6294.33,WAIT,0,6294.33
-31,5,9.9,6348.83,WAIT,0,6348.83
-31,6,9.9,6403.33,WAIT,0,6403.33
-31,7,9.9,6457.83,WAIT,0,6457.83
-31,8,9.9,6512.33,WAIT,0,6512.33
-31,9,9.9,6566.83,WAIT,0,6566.83
-31,10,9.9,6621.33,WAIT,0,6621.33
-31,11,9.9,6675.83,WAIT,0,6675.83
-31,12,9.9,6730.33,WAIT,0,6730.33
-31,13,9.9,6784.83,WAIT,0,6784.83
-31,14,9.9,6839.33,WAIT,0,6839.33
-31,15,9.9,6893.83,WAIT,0,6893.83
-31,16,9.9,6948.33,WAIT,0,6948.33
-31,17,9.9,7002.83,WAIT,0,7002.83
-31,18,9.9,7057.33,WAIT,0,7057.33
-31,19,9.9,7111.83,WAIT,0,7111.83
-30,0,9.9,5985.83,WAIT,0,5985.83
-30,1,9.9,6040.33,WAIT,0,6040.33
-30,2,9.9,6094.83,WAIT,0,6094.83
-30,3,9.9,6149.33,WAIT,0,6149.33
-30,4,9.9,6203.83,WAIT,0,6203.83
-30,5,9.9,6258.33,WAIT,0,6258.33
-30,6,9.9,6312.83,WAIT,0,6312.83
-30,7,9.9,6367.33,WAIT,0,6367.33
-30,8,9.9,6421.83,WAIT,0,6421.83
-30,9,9.9,6476.33,WAIT,0,6476.33
-30,10,9.9,6530.83,WAIT,0,6530.83
-30,11,9.9,6585.33,WAIT,0,6585.33
-30,12,9.9,6639.83,WAIT,0,6639.83
-30,13,9.9,6694.33,WAIT,0,6694.33
-30,14,9.9,6748.83,WAIT,0,6748.83
-30,15,9.9,6803.33,WAIT,0,6803.33
-30,16,9.9,6857.83,WAIT,0,6857.83
-30,17,9.9,6912.33,WAIT,0,6912.33
-30,18,9.9,6966.83,WAIT,0,6966.83
-30,19,9.9,7021.33,WAIT,0,7021.33
-29,0,9.9,5896.53,WAIT,0,5896.53
-29,1,9.9,5951.03,WAIT,0,5951.03
-29,2,9.9,6005.53,WAIT,0,6005.53
-29,3,9.9,6060.02,WAIT,0,6060.02
-29,4,9.9,6114.52,WAIT,0,6114.52
-29,5,9.9,6169.02,WAIT,0,6169.02
-29,6,9.9,6223.52,WAIT,0,6223.52
-29,7,9.9,6278.02,WAIT,0,6278.02
-29,8,9.9,6332.52,WAIT,0,6332.52
-29,9,9.9,6387.02,WAIT,0,6387.02
-29,10,9.9,6441.52,WAIT,0,6441.52
-29,11,9.9,6496.02,WAIT,0,6496.02
-29,12,9.9,6550.52,WAIT,0,6550.52
-29,13,9.9,6605.02,WAIT,0,6605.02
-29,14,9.9,6659.52,WAIT,0,6659.52
-29,15,9.9,6714.02,WAIT,0,6714.02
-29,16,9.9,6768.52,WAIT,0,6768.52
-29,17,9.9,6823.02,WAIT,0,6823.02
-29,18,9.9,6877.52,WAIT,0,6877.52
-29,19,9.9,6932.02,WAIT,0,6932.02
-28,0,9.9,5808.43,WAIT,0,5808.43
-28,1,9.9,5862.93,WAIT,0,5862.93
-28,2,9.9,5917.43,WAIT,0,5917.43
-28,3,9.9,5971.93,WAIT,0,5971.93
-28,4,9.9,6026.43,WAIT,0,6026.43
-28,5,9.9,6080.93,WAIT,0,6080.93
-28,6,9.9,6135.43,WAIT,0,6135.43
-28,7,9.9,6189.93,WAIT,0,6189.93
-28,8,9.9,6244.43,WAIT,0,6244.43
-28,9,9.9,6298.93,WAIT,0,6298.93
-28,10,9.9,6353.43,WAIT,0,6353.43
-28,11,9.9,6407.93,WAIT,0,6407.93
-28,12,9.9,6462.43,WAIT,0,6462.43
-28,13,9.9,6516.93,WAIT,0,6516.93
-28,14,9.9,6571.43,WAIT,0,6571.43
-28,15,9.9,6625.93,WAIT,0,6625.93
-28,16,9.9,6680.43,WAIT,0,6680.43
-28,17,9.9,6734.93,WAIT,0,6734.93
-28,18,9.9,6789.43,WAIT,0,6789.43
-28,19,9.9,6843.93,WAIT,0,6843.93
-27,0,9.9,5721.53,WAIT,0,5721.53
-27,1,9.9,5776.03,WAIT,0,5776.03
-27,2,9.9,5830.53,WAIT,0,5830.53
-27,3,9.9,5885.03,WAIT,0,5885.03
-27,4,9.9,5939.53,WAIT,0,5939.53
-27,5,9.9,5994.03,WAIT,0,5994.03
-27,6,9.9,6048.52,WAIT,0,6048.52
-27,7,9.9,6103.02,WAIT,0,6103.02
-27,8,9.9,6157.52,WAIT,0,6157.52
-27,9,9.9,6212.02,WAIT,0,6212.02
-27,10,9.9,6266.52,WAIT,0,6266.52
-27,11,9.9,6321.02,WAIT,0,6321.02
-27,12,9.9,6375.52,WAIT,0,6375.52
-27,13,9.9,6430.02,WAIT,0,6430.02
-27,14,9.9,6484.52,WAIT,0,6484.52
-27,15,9.9,6539.02,WAIT,0,6539.02
-27,16,9.9,6593.52,WAIT,0,6593.52
-27,17,9.9,6648.02,WAIT,0,6648.02
-27,18,9.9,6702.52,WAIT,0,6702.52
-27,19,9.9,6757.02,WAIT,0,6757.02
-26,0,9.9,5635.83,WAIT,0,5635.83
-26,1,9.9,5690.33,WAIT,0,5690.33
-26,2,9.9,5744.83,WAIT,0,5744.83
-26,3,9.9,5799.33,WAIT,0,5799.33
-26,4,9.9,5853.83,WAIT,0,5853.83
-26,5,9.9,5908.33,WAIT,0,5908.33
-26,6,9.9,5962.83,WAIT,0,5962.83
-26,7,9.9,6017.33,WAIT,0,6017.33
-26,8,9.9,6071.83,WAIT,0,6071.83
-26,9,9.9,6126.33,WAIT,0,6126.33
-26,10,9.9,6180.83,WAIT,0,6180.83
-26,11,9.9,6235.33,WAIT,0,6235.33
-26,12,9.9,6289.83,WAIT,0,6289.83
-26,13,9.9,6344.33,WAIT,0,6344.33
-26,14,9.9,6398.83,WAIT,0,6398.83
-26,15,9.9,6453.33,WAIT,0,6453.33
-26,16,9.9,6507.83,WAIT,0,6507.83
-26,17,9.9,6562.33,WAIT,0,6562.33
-26,18,9.9,6616.83,WAIT,0,6616.83
-26,19,9.9,6671.33,WAIT,0,6671.33
-25,0,9.9,5551.33,WAIT,0,5551.33
-25,1,9.9,5605.83,WAIT,0,5605.83
-25,2,9.9,5660.33,WAIT,0,5660.33
-25,3,9.9,5714.83,WAIT,0,5714.83
-25,4,9.9,5769.33,WAIT,0,5769.33
-25,5,9.9,5823.83,WAIT,0,5823.83
-25,6,9.9,5878.33,WAIT,0,5878.33
-25,7,9.9,5932.83,WAIT,0,5932.83
-25,8,9.9,5987.33,WAIT,0,5987.33
-25,9,9.9,6041.83,WAIT,0,6041.83
-25,10,9.9,6096.33,WAIT,0,6096.33
-25,11,9.9,6150.83,WAIT,0,6150.83
-25,12,9.9,6205.33,WAIT,0,6205.33
-25,13,9.9,6259.83,WAIT,0,6259.83
-25,14,9.9,6314.33,WAIT,0,6314.33
-25,15,9.9,6368.83,WAIT,0,6368.83
-25,16,9.9,6423.33,WAIT,0,6423.33
-25,17,9.9,6477.83,WAIT,0,6477.83
-25,18,9.9,6532.33,WAIT,0,6532.33
-25,19,9.9,6586.83,WAIT,0,6586.83
-24,0,9.9,5468.03,WAIT,0,5468.03
-24,1,9.9,5522.53,WAIT,0,5522.53
-24,2,9.9,5577.03,WAIT,0,5577.03
-24,3,9.9,5631.53,WAIT,0,5631.53
-24,4,9.9,5686.03,WAIT,0,5686.03
-24,5,9.9,5740.53,WAIT,0,5740.53
-24,6,9.9,5795.03,WAIT,0,5795.03
-24,7,9.9,5849.53,WAIT,0,5849.53
-24,8,9.9,5904.03,WAIT,0,5904.03
-24,9,9.9,5958.53,WAIT,0,5958.53
-24,10,9.9,6013.03,WAIT,0,6013.03
-24,11,9.9,6067.52,WAIT,0,6067.52
-24,12,9.9,6122.02,WAIT,0,6122.02
-24,13,9.9,6176.52,WAIT,0,6176.52
-24,14,9.9,6231.02,WAIT,0,6231.02
-24,15,9.9,6285.52,WAIT,0,6285.52
