I2,b1,tau,V_wait,Action,q_star,V_final
-48,6,5.0,4111.10,WAIT,0,4111.10
-48,7,5.0,4141.10,WAIT,0,4141.10
-48,8,5.0,4171.10,WAIT,0,4171.10
-48,9,5.0,4201.10,WAIT,0,4201.10
-48,10,5.0,4231.10,WAIT,0,4231.10
-48,11,5.0,4261.10,WAIT,0,4261.10
-48,12,5.0,4291.10,WAIT,0,4291.10
-48,13,5.0,4321.10,WAIT,0,4321.10
-48,14,5.0,4351.10,WAIT,0,4351.10
-48,15,5.0,4381.10,WAIT,0,4381.10
-48,16,5.0,4411.10,WAIT,0,4411.10
-48,17,5.0,4441.10,WAIT,0,4441.10
-48,18,5.0,4471.10,WAIT,0,4471.10
-48,19,5.0,4501.10,WAIT,0,4501.10
-47,0,5.0,3844.70,WAIT,0,3844.70
-47,1,5.0,3874.70,WAIT,0,3874.70
-47,2,5.0,3904.70,WAIT,0,3904.70
-47,3,5.0,3934.70,WAIT,0,3934.70
-47,4,5.0,3964.70,WAIT,0,3964.70
-47,5,5.0,3994.70,WAIT,0,3994.70
-47,6,5.0,4024.70,WAIT,0,4024.70
-47,7,5.0,4054.70,WAIT,0,4054.70
-47,8,5.0,4084.70,WAIT,0,4084.70
-47,9,5.0,4114.70,WAIT,0,4114.70
-47,10,5.0,4144.70,WAIT,0,4144.70
-47,11,5.0,4174.70,WAIT,0,4174.70
-47,12,5.0,4204.70,WAIT,0,4204.70
-47,13,5.0,4234.70,WAIT,0,4234.70
-47,14,5.0,4264.70,WAIT,0,4264.70
-47,15,5.0,4294.70,WAIT,0,4294.70
-47,16,5.0,4324.70,WAIT,0,4324.70
-47,17,5.0,4354.70,WAIT,0,4354.70
-47,18,5.0,4384.70,WAIT,0,4384.70
-47,19,5.0,4414.70,WAIT,0,4414.70
-46,0,5.0,3759.50,WAIT,0,3759.50
-46,1,5.0,3789.50,WAIT,0,3789.50
-46,2,5.0,3819.50,WAIT,0,3819.50
-46,3,5.0,3849.50,WAIT,0,3849.50
-46,4,5.0,3879.50,WAIT,0,3879.50
-46,5,5.0,3909.50,WAIT,0,3909.50
-46,6,5.0,3939.50,WAIT,0,3939.50
-46,7,5.0,3969.50,WAIT,0,3969.50
-46,8,5.0,3999.50,WAIT,0,3999.50
-46,9,5.0,4029.50,WAIT,0,4029.50
-46,10,5.0,4059.50,WAIT,0,4059.50
-46,11,5.0,4089.50,WAIT,0,4089.50
-46,12,5.0,4119.50,WAIT,0,4119.50
-46,13,5.0,4149.50,WAIT,0,4149.50
-46,14,5.0,4179.50,WAIT,0,4179.50
-46,15,5.0,4209.50,WAIT,0,4209.50
-46,16,5.0,4239.50,WAIT,0,4239.50
-46,17,5.0,4269.50,WAIT,0,4269.50
-46,18,5.0,4299.50,WAIT,0,4299.50
-46,19,5.0,4329.50,WAIT,0,4329.50
-45,0,5.0,3675.50,WAIT,0,3675.50
-45,1,5.0,3705.50,WAIT,0,3705.50
-45,2,5.0,3735.50,WAIT,0,3735.50
-45,3,5.0,3765.50,WAIT,0,3765.50
-45,4,5.0,3795.50,WAIT,0,3795.50
-45,5,5.0,3825.50,WAIT,0,3825.50
-45,6,5.0,3855.50,WAIT,0,3855.50
-45,7,5.0,3885.50,WAIT,0,3885.50
-45,8,5.0,3915.50,WAIT,0,3915.50
-45,9,5.0,3945.50,WAIT,0,3945.50
-45,10,5.0,3975.50,WAIT,0,3975.50
-45,11,5.0,4005.50,WAIT,0,4005.50
-45,12,5.0,4035.50,WAIT,0,4035.50
-45,13,5.0,4065.50,WAIT,0,4065.50
-45,14,5.0,4095.50,WAIT,0,4095.50
-45,15,5.0,4125.50,WAIT,0,4125.50
-45,16,5.0,4155.50,WAIT,0,4155.50
-45,17,5.0,4185.50,WAIT,0,4185.50
-45,18,5.0,4215.50,WAIT,0,4215.50
-45,19,5.0,4245.50,WAIT,0,4245.50
-44,0,5.0,3592.70,WAIT,0,3592.70
-44,1,5.0,3622.70,WAIT,0,3622.70
-44,2,5.0,3652.70,WAIT,0,3652.70
-44,3,5.0,3682.70,WAIT,0,3682.70
-44,4,5.0,3712.70,WAIT,0,3712.70
-44,5,5.0,3742.70,WAIT,0,3742.70
-44,6,5.0,3772.70,WAIT,0,3772.70
-44,7,5.0,3802.70,WAIT,0,3802.70
-44,8,5.0,3832.70,WAIT,0,3832.70
-44,9,5.0,3862.70,WAIT,0,3862.70
-44,10,5.0,3892.70,WAIT,0,3892.70
-44,11,5.0,3922.70,WAIT,0,3922.70
-44,12,5.0,3952.70,WAIT,0,3952.70
-44,13,5.0,3982.70,WAIT,0,3982.70
-44,14,5.0,4012.70,WAIT,0,4012.70
-44,15,5.0,4042.70,WAIT,0,4042.70
-44,16,5.0,4072.70,WAIT,0,4072.70
-44,17,5.0,4102.70,WAIT,0,4102.70
-44,18,5.0,4132.70,WAIT,0,4132.70
-44,19,5.0,4162.70,WAIT,0,4162.70
-43,0,5.0,3511.10,WAIT,0,3511.10
-43,1,5.0,3541.10,WAIT,0,3541.10
-43,2,5.0,3571.10,WAIT,0,3571.10
-43,3,5.0,3601.10,WAIT,0,3601.10
-43,4,5.0,3631.10,WAIT,0,3631.10
-43,5,5.0,3661.10,WAIT,0,3661.10
-43,6,5.0,3691.10,WAIT,0,3691.10
-43,7,5.0,3721.10,WAIT,0,3721.10
-43,8,5.0,3751.10,WAIT,0,3751.10
-43,9,5.0,3781.10,WAIT,0,3781.10
-43,10,5.0,3811.10,WAIT,0,3811.10
-43,11,5.0,3841.10,WAIT,0,3841.10
-43,12,5.0,3871.10,WAIT,0,3871.10
-43,13,5.0,3901.10,WAIT,0,3901.10
-43,14,5.0,3931.10,WAIT,0,3931.10
-43,15,5.0,3961.10,WAIT,0,3961.10
-43,16,5.0,3991.10,WAIT,0,3991.10
-43,17,5.0,4021.10,WAIT,0,4021.10
-43,18,5.0,4051.10,WAIT,0,4051.10
-43,19,5.0,4081.10,WAIT,0,4081.10
-42,0,5.0,3430.70,WAIT,0,3430.70
-42,1,5.0,3460.70,WAIT,0,3460.70
-42,2,5.0,3490.70,WAIT,0,3490.70
-42,3,5.0,3520.70,WAIT,0,3520.70
-42,4,5.0,3550.70,WAIT,0,3550.70
-42,5,5.0,3580.70,WAIT,0,3580.70
-42,6,5.0,3610.70,WAIT,0,3610.70
-42,7,5.0,3640.70,WAIT,0,3640.70
-42,8,5.0,3670.70,WAIT,0,3670.70
-42,9,5.0,3700.70,WAIT,0,3700.70
-42,10,5.0,3730.70,WAIT,0,3730.70
-42,11,5.0,3760.70,WAIT,0,3760.70
-42,12,5.0,3790.70,WAIT,0,3790.70
-42,13,5.0,3820.70,WAIT,0,3820.70
-42,14,5.0,3850.70,WAIT,0,3850.70
-42,15,5.0,3880.70,WAIT,0,3880.70
-42,16,5.0,3910.70,WAIT,0,3910.70
-42,17,5.0,3940.70,WAIT,0,3940.70
-42,18,5.0,3970.70,WAIT,0,3970.70
-42,19,5.0,4000.70,WAIT,0,4000.70
-41,0,5.0,3351.50,WAIT,0,3351.50
-41,1,5.0,3381.50,WAIT,0,3381.50
-41,2,5.0,3411.50,WAIT,0,3411.50
-41,3,5.0,3441.50,WAIT,0,3441.50
-41,4,5.0,3471.50,WAIT,0,3471.50
-41,5,5.0,3501.50,WAIT,0,3501.50
-41,6,5.0,3531.50,WAIT,0,3531.50
-41,7,5.0,3561.50,WAIT,0,3561.50
-41,8,5.0,3591.50,WAIT,0,3591.50
-41,9,5.0,3621.50,WAIT,0,3621.50
-41,10,5.0,3651.50,WAIT,0,3651.50
-41,11,5.0,3681.50,WAIT,0,3681.50
-41,12,5.0,3711.50,WAIT,0,3711.50
-41,13,5.0,3741.50,WAIT,0,3741.50
-41,14,5.0,3771.50,WAIT,0,3771.50
-41,15,5.0,3801.50,WAIT,0,3801.50
-41,16,5.0,3831.50,WAIT,0,3831.50
-41,17,5.0,3861.50,WAIT,0,3861.50
-41,18,5.0,3891.50,WAIT,0,3891.50
-41,19,5.0,3921.50,WAIT,0,3921.50
-40,0,5.0,3273.50,WAIT,0,3273.50
-40,1,5.0,3303.50,WAIT,0,3303.50
-40,2,5.0,3333.50,WAIT,0,3333.50
-40,3,5.0,3363.50,WAIT,0,3363.50
-40,4,5.0,3393.50,WAIT,0,3393.50
-40,5,5.0,3423.50,WAIT,0,3423.50
-40,6,5.0,3453.50,WAIT,0,3453.50
-40,7,5.0,3483.50,WAIT,0,3483.50
-40,8,5.0,3513.50,WAIT,0,3513.50
-40,9,5.0,3543.50,WAIT,0,3543.50
-40,10,5.0,3573.50,WAIT,0,3573.50
-40,11,5.0,3603.50,WAIT,0,3603.50
-40,12,5.0,3633.50,WAIT,0,3633.50
-40,13,5.0,3663.50,WAIT,0,3663.50
-40,14,5.0,3693.50,WAIT,0,3693.50
-40,15,5.0,3723.50,WAIT,0,3723.50
-40,16,5.0,3753.50,WAIT,0,3753.50
-40,17,5.0,3783.50,WAIT,0,3783.50
-40,18,5.0,3813.50,WAIT,0,3813.50
-40,19,5.0,3843.50,WAIT,0,3843.50
-39,0,5.0,3196.70,WAIT,0,3196.70
-39,1,5.0,3226.70,WAIT,0,3226.70
-39,2,5.0,3256.70,WAIT,0,3256.70
-39,3,5.0,3286.70,WAIT,0,3286.70
-39,4,5.0,3316.70,WAIT,0,3316.70
-39,5,5.0,3346.70,WAIT,0,3346.70
-39,6,5.0,3376.70,WAIT,0,3376.70
-39,7,5.0,3406.70,WAIT,0,3406.70
-39,8,5.0,3436.70,WAIT,0,3436.70
-39,9,5.0,3466.70,WAIT,0,3466.70
-39,10,5.0,3496.70,WAIT,0,3496.70
-39,11,5.0,3526.70,WAIT,0,3526.70
-39,12,5.0,3556.70,WAIT,0,3556.70
-39,13,5.0,3586.70,WAIT,0,3586.70
-39,14,5.0,3616.70,WAIT,0,3616.70
-39,15,5.0,3646.70,WAIT,0,3646.70
-39,16,5.0,3676.70,WAIT,0,3676.70
-39,17,5.0,3706.70,WAIT,0,3706.70
-39,18,5.0,3736.70,WAIT,0,3736.70
-39,19,5.0,3766.70,WAIT,0,3766.70
-38,0,5.0,3121.10,WAIT,0,3121.10
-38,1,5.0,3151.10,WAIT,0,3151.10
-38,2,5.0,3181.10,WAIT,0,3181.10
-38,3,5.0,3211.10,WAIT,0,3211.10
-38,4,5.0,3241.10,WAIT,0,3241.10
-38,5,5.0,3271.10,WAIT,0,3271.10
-38,6,5.0,3301.10,WAIT,0,3301.10
-38,7,5.0,3331.10,WAIT,0,3331.10
-38,8,5.0,3361.10,WAIT,0,3361.10
-38,9,5.0,3391.10,WAIT,0,3391.10
-38,10,5.0,3421.10,WAIT,0,3421.10
-38,11,5.0,3451.10,WAIT,0,3451.10
-38,12,5.0,3481.10,WAIT,0,3481.10
-38,13,5.0,3511.10,WAIT,0,3511.10
-38,14,5.0,3541.10,WAIT,0,3541.10
-38,15,5.0,3571.10,WAIT,0,3571.10
-38,16,5.0,3601.10,WAIT,0,3601.10
-38,17,5.0,3631.10,WAIT,0,3631.10
-38,18,5.0,3661.10,WAIT,0,3661.10
-38,19,5.0,3691.10,WAIT,0,3691.10
-37,0,5.0,3046.70,WAIT,0,3046.70
-37,1,5.0,3076.70,WAIT,0,3076.70
-37,2,5.0,3106.70,WAIT,0,3106.70
-37,3,5.0,3136.70,WAIT,0,3136.70
-37,4,5.0,3166.70,WAIT,0,3166.70
-37,5,5.0,3196.70,WAIT,0,3196.70
-37,6,5.0,3226.70,WAIT,0,3226.70
-37,7,5.0,3256.70,WAIT,0,3256.70
-37,8,5.0,3286.70,WAIT,0,3286.70
-37,9,5.0,3316.70,WAIT,0,3316.70
-37,10,5.0,3346.70,WAIT,0,3346.70
-37,11,5.0,3376.70,WAIT,0,3376.70
-37,12,5.0,3406.70,WAIT,0,3406.70
-37,13,5.0,3436.70,WAIT,0,3436.70
-37,14,5.0,3466.70,WAIT,0,3466.70
-37,15,5.0,3496.70,WAIT,0,3496.70
-37,16,5.0,3526.70,WAIT,0,3526.70
-37,17,5.0,3556.70,WAIT,0,3556.70
-37,18,5.0,3586.70,WAIT,0,3586.70
-37,19,5.0,3616.70,WAIT,0,3616.70
-36,0,5.0,2973.50,WAIT,0,2973.50
-36,1,5.0,3003.50,WAIT,0,3003.50
-36,2,5.0,3033.50,WAIT,0,3033.50
-36,3,5.0,3063.50,WAIT,0,3063.50
-36,4,5.0,3093.50,WAIT,0,3093.50
-36,5,5.0,3123.50,WAIT,0,3123.50
-36,6,5.0,3153.50,WAIT,0,3153.50
-36,7,5.0,3183.50,WAIT,0,3183.50
-36,8,5.0,3213.50,WAIT,0,3213.50
-36,9,5.0,3243.50,WAIT,0,3243.50
-36,10,5.0,3273.50,WAIT,0,3273.50
-36,11,5.0,3303.50,WAIT,0,3303.50
-36,12,5.0,3333.50,WAIT,0,3333.50
-36,13,5.0,3363.50,WAIT,0,3363.50
-36,14,5.0,3393.50,WAIT,0,3393.50
-36,15,5.0,3423.50,WAIT,0,3423.50
-36,16,5.0,3453.50,WAIT,0,3453.50
-36,17,5.0,3483.50,WAIT,0,3483.50
-36,18,5.0,3513.50,WAIT,0,3513.50
-36,19,5.0,3543.50,WAIT,0,3543.50
-35,0,5.0,2901.50,WAIT,0,2901.50
-35,1,5.0,2931.50,WAIT,0,2931.50
-35,2,5.0,2961.50,WAIT,0,2961.50
-35,3,5.0,2991.50,WAIT,0,2991.50
-35,4,5.0,3021.50,WAIT,0,3021.50
-35,5,5.0,3051.50,WAIT,0,3051.50
-35,6,5.0,3081.50,WAIT,0,3081.50
-35,7,5.0,3111.50,WAIT,0,3111.50
-35,8,5.0,3141.50,WAIT,0,3141.50
-35,9,5.0,3171.50,WAIT,0,3171.50
-35,10,5.0,3201.50,WAIT,0,3201.50
-35,11,5.0,3231.50,WAIT,0,3231.50
-35,12,5.0,3261.50,WAIT,0,3261.50
-35,13,5.0,3291.50,WAIT,0,3291.50
-35,14,5.0,3321.50,WAIT,0,3321.50
-35,15,5.0,3351.50,WAIT,0,3351.50
-35,16,5.0,3381.50,WAIT,0,3381.50
-35,17,5.0,3411.50,WAIT,0,3411.50
-35,18,5.0,3441.50,WAIT,0,3441.50
-35,19,5.0,3471.50,WAIT,0,3471.50
-34,0,5.0,2830.70,WAIT,0,2830.70
-34,1,5.0,2860.70,WAIT,0,2860.70
-34,2,5.0,2890.70,WAIT,0,2890.70
-34,3,5.0,2920.70,WAIT,0,2920.70
-34,4,5.0,2950.70,WAIT,0,2950.70
-34,5,5.0,2980.70,WAIT,0,2980.70
-34,6,5.0,3010.70,WAIT,0,3010.70
-34,7,5.0,3040.70,WAIT,0,3040.70
-34,8,5.0,3070.70,WAIT,0,3070.70
-34,9,5.0,3100.70,WAIT,0,3100.70
-34,10,5.0,3130.70,WAIT,0,3130.70
-34,11,5.0,3160.70,WAIT,0,3160.70
-34,12,5.0,3190.70,WAIT,0,3190.70
-34,13,5.0,3220.70,WAIT,0,3220.70
-34,14,5.0,3250.70,WAIT,0,3250.70
-34,15,5.0,3280.70,WAIT,0,3280.70
-34,16,5.0,3310.70,WAIT,0,3310.70
-34,17,5.0,3340.70,WAIT,0,3340.70
-34,18,5.0,3370.70,WAIT,0,3370.70
-34,19,5.0,3400.70,WAIT,0,3400.70
-33,0,5.0,2761.10,WAIT,0,2761.10
-33,1,5.0,2791.10,WAIT,0,2791.10
-33,2,5.0,2821.10,WAIT,0,2821.10
-33,3,5.0,2851.10,WAIT,0,2851.10
-33,4,5.0,2881.10,WAIT,0,2881.10
-33,5,5.0,2911.10,WAIT,0,2911.10
-33,6,5.0,2941.10,WAIT,0,2941.10
-33,7,5.0,2971.10,WAIT,0,2971.10
-33,8,5.0,3001.10,WAIT,0,3001.10
-33,9,5.0,3031.10,WAIT,0,3031.10
-33,10,5.0,3061.10,WAIT,0,3061.10
-33,11,5.0,3091.10,WAIT,0,3091.10
-33,12,5.0,3121.10,WAIT,0,3121.10
-33,13,5.0,3151.10,WAIT,0,3151.10
-33,14,5.0,3181.10,WAIT,0,3181.10
-33,15,5.0,3211.10,WAIT,0,3211.10
-33,16,5.0,3241.10,WAIT,0,3241.10
-33,17,5.0,3271.10,WAIT,0,3271.10
-33,18,5.0,3301.10,WAIT,0,3301.10
-33,19,5.0,3331.10,WAIT,0,3331.10
-32,0,5.0,2692.70,WAIT,0,2692.70
-32,1,5.0,2722.70,WAIT,0,2722.70
-32,2,5.0,2752.70,WAIT,0,2752.70
-32,3,5.0,2782.70,WAIT,0,2782.70
-32,4,5.0,2812.70,WAIT,0,2812.70
-32,5,5.0,2842.70,WAIT,0,2842.70
-32,6,5.0,2872.70,WAIT,0,2872.70
-32,7,5.0,2902.70,WAIT,0,2902.70
-32,8,5.0,2932.70,WAIT,0,2932.70
-32,9,5.0,2962.70,WAIT,0,2962.70
-32,10,5.0,2992.70,WAIT,0,2992.70
-32,11,5.0,3022.70,WAIT,0,3022.70
-32,12,5.0,3052.70,WAIT,0,3052.70
-32,13,5.0,3082.70,WAIT,0,3082.70
-32,14,5.0,3112.70,WAIT,0,3112.70
-32,15,5.0,3142.70,WAIT,0,3142.70
-32,16,5.0,3172.70,WAIT,0,3172.70
-32,17,5.0,3202.70,WAIT,0,3202.70
-32,18,5.0,3232.70,WAIT,0,3232.70
-32,19,5.0,3262.70,WAIT,0,3262.70
-31,0,5.0,2625.50,WAIT,0,2625.50
-31,1,5.0,2655.50,WAIT,0,2655.50
-31,2,5.0,2685.50,WAIT,0,2685.50
-31,3,5.0,2715.50,WAIT,0,2715.50
-31,4,5.0,2745.50,WAIT,0,2745.50
-31,5,5.0,2775.50,WAIT,0,2775.50
-31,6,5.0,2805.50,WAIT,0,2805.50
-31,7,5.0,2835.50,WAIT,0,2835.50
-31,8,5.0,2865.50,WAIT,0,2865.50
-31,9,5.0,2895.50,WAIT,0,2895.50
-31,10,5.0,2925.50,WAIT,0,2925.50
-31,11,5.0,2955.50,WAIT,0,2955.50
-31,12,5.0,2985.50,WAIT,0,2985.50
-31,13,5.0,3015.50,WAIT,0,3015.50
-31,14,5.0,3045.50,WAIT,0,3045.50
-31,15,5.0,3075.50,WAIT,0,3075.50
-31,16,5.0,3105.50,WAIT,0,3105.50
-31,17,5.0,3135.50,WAIT,0,3135.50
-31,18,5.0,3165.50,WAIT,0,3165.50
-31,19,5.0,3195.50,WAIT,0,3195.50
-30,0,5.0,2559.50,WAIT,0,2559.50
-30,1,5.0,2589.50,WAIT,0,2589.50
-30,2,5.0,2619.50,WAIT,0,2619.50
-30,3,5.0,2649.50,WAIT,0,2649.50
-30,4,5.0,2679.50,WAIT,0,2679.50
-30,5,5.0,2709.50,WAIT,0,2709.50
-30,6,5.0,2739.50,WAIT,0,2739.50
-30,7,5.0,2769.50,WAIT,0,2769.50
-30,8,5.0,2799.50,WAIT,0,2799.50
-30,9,5.0,2829.50,WAIT,0,2829.50
-30,10,5.0,2859.50,WAIT,0,2859.50
-30,11,5.0,2889.50,WAIT,0,2889.50
-30,12,5.0,2919.50,WAIT,0,2919.50
-30,13,5.0,2949.50,WAIT,0,2949.50
-30,14,5.0,2979.50,WAIT,0,2979.50
-30,15,5.0,3009.50,WAIT,0,3009.50
-30,16,5.0,3039.50,WAIT,0,3039.50
-30,17,5.0,3069.50,WAIT,0,3069.50
-30,18,5.0,3099.50,WAIT,0,3099.50
-30,19,5.0,3129.50,WAIT,0,3129.50
-29,0,5.0,2494.70,WAIT,0,2494.70
-29,1,5.0,2524.70,WAIT,0,2524.70
-29,2,5.0,2554.70,WAIT,0,2554.70
-29,3,5.0,2584.70,WAIT,0,2584.70
-29,4,5.0,2614.70,WAIT,0,2614.70
-29,5,5.0,2644.70,WAIT,0,2644.70
-29,6,5.0,2674.70,WAIT,0,2674.70
-29,7,5.0,2704.70,WAIT,0,2704.70
-29,8,5.0,2734.70,WAIT,0,2734.70
-29,9,5.0,2764.70,WAIT,0,2764.70
-29,10,5.0,2794.70,WAIT,0,2794.70
-29,11,5.0,2824.70,WAIT,0,2824.70
-29,12,5.0,2854.70,WAIT,0,2854.70
-29,13,5.0,2884.70,WAIT,0,2884.70
-29,14,5.0,2914.70,WAIT,0,2914.70
-29,15,5.0,2944.70,WAIT,0,2944.70
-29,16,5.0,2974.70,WAIT,0,2974.70
-29,17,5.0,3004.70,WAIT,0,3004.70
-29,18,5.0,3034.70,WAIT,0,3034.70
-29,19,5.0,3064.70,WAIT,0,3064.70
-28,0,5.0,2431.10,WAIT,0,2431.10
-28,1,5.0,2461.10,WAIT,0,2461.10
-28,2,5.0,2491.10,WAIT,0,2491.10
-28,3,5.0,2521.10,WAIT,0,2521.10
-28,4,5.0,2551.10,WAIT,0,2551.10
-28,5,5.0,2581.10,WAIT,0,2581.10
-28,6,5.0,2611.10,WAIT,0,2611.10
-28,7,5.0,2641.10,WAIT,0,2641.10
-28,8,5.0,2671.10,WAIT,0,2671.10
-28,9,5.0,2701.10,WAIT,0,2701.10
-28,10,5.0,2731.10,WAIT,0,2731.10
-28,11,5.0,2761.10,WAIT,0,2761.10
-28,12,5.0,2791.10,WAIT,0,2791.10
-28,13,5.0,2821.10,WAIT,0,2821.10
-28,14,5.0,2851.10,WAIT,0,2851.10
-28,15,5.0,2881.10,WAIT,0,2881.10
-28,16,5.0,2911.10,WAIT,0,2911.10
-28,17,5.0,2941.10,WAIT,0,2941.10
-28,18,5.0,2971.10,WAIT,0,2971.10
-28,19,5.0,3001.10,WAIT,0,3001.10
-27,0,5.0,2368.70,WAIT,0,2368.70
-27,1,5.0,2398.70,WAIT,0,2398.70
-27,2,5.0,2428.70,WAIT,0,2428.70
-27,3,5.0,2458.70,WAIT,0,2458.70
-27,4,5.0,2488.70,WAIT,0,2488.70
-27,5,5.0,2518.70,WAIT,0,2518.70
-27,6,5.0,2548.70,WAIT,0,2548.70
-27,7,5.0,2578.70,WAIT,0,2578.70
-27,8,5.0,2608.70,WAIT,0,2608.70
-27,9,5.0,2638.70,WAIT,0,2638.70
-27,10,5.0,2668.70,WAIT,0,2668.70
-27,11,5.0,2698.70,WAIT,0,2698.70
-27,12,5.0,2728.70,WAIT,0,2728.70
-27,13,5.0,2758.70,WAIT,0,2758.70
-27,14,5.0,2788.70,WAIT,0,2788.70
-27,15,5.0,2818.70,WAIT,0,2818.70
-27,16,5.0,2848.70,WAIT,0,2848.70
-27,17,5.0,2878.70,WAIT,0,2878.70
-27,18,5.0,2908.70,WAIT,0,2908.70
-27,19,5.0,2938.70,WAIT,0,2938.70
-26,0,5.0,2307.50,WAIT,0,2307.50
-26,1,5.0,2337.50,WAIT,0,2337.50
-26,2,5.0,2367.50,WAIT,0,2367.50
-26,3,5.0,2397.50,WAIT,0,2397.50
-26,4,5.0,2427.50,WAIT,0,2427.50
-26,5,5.0,2457.50,WAIT,0,2457.50
-26,6,5.0,2487.50,WAIT,0,2487.50
-26,7,5.0,2517.50,WAIT,0,2517.50
-26,8,5.0,2547.50,WAIT,0,2547.50
-26,9,5.0,2577.50,WAIT,0,2577.50
-26,10,5.0,2607.50,WAIT,0,2607.50
-26,11,5.0,2637.50,WAIT,0,2637.50
-26,12,5.0,2667.50,WAIT,0,2667.50
-26,13,5.0,2697.50,WAIT,0,2697.50
-26,14,5.0,2727.50,WAIT,0,2727.50
-26,15,5.0,2757.50,WAIT,0,2757.50
-26,16,5.0,2787.50,WAIT,0,2787.50
-26,17,5.0,2817.50,WAIT,0,2817.50
-26,18,5.0,2847.50,WAIT,0,2847.50
-26,19,5.0,2877.50,WAIT,0,2877.50
-25,0,5.0,2247.50,WAIT,0,2247.50
-25,1,5.0,2277.50,WAIT,0,2277.50
-25,2,5.0,2307.50,WAIT,0,2307.50
-25,3,5.0,2337.50,WAIT,0,2337.50
-25,4,5.0,2367.50,WAIT,0,2367.50
-25,5,5.0,2397.50,WAIT,0,2397.50
-25,6,5.0,2427.50,WAIT,0,2427.50
-25,7,5.0,2457.50,WAIT,0,2457.50
-25,8,5.0,2487.50,WAIT,0,2487.50
-25,9,5.0,2517.50,WAIT,0,2517.50
-25,10,5.0,2547.50,WAIT,0,2547.50
-25,11,5.0,2577.50,WAIT,0,2577.50
-25,12,5.0,2607.50,WAIT,0,2607.50
-25,13,5.0,2637.50,WAIT,0,2637.50
-25,14,5.0,2667.50,WAIT,0,2667.50
-25,15,5.0,2697.50,WAIT,0,2697.50
-25,16,5.0,2727.50,WAIT,0,2727.50
-25,17,5.0,2757.50,WAIT,0,2757.50
-25,18,5.0,2787.50,WAIT,0,2787.50
-25,19,5.0,2817.50,WAIT,0,2817.50
-24,0,5.0,2188.70,WAIT,0,2188.70
-24,1,5.0,2218.70,WAIT,0,2218.70
-24,2,5.0,2248.70,WAIT,0,2248.70
-24,3,5.0,2278.70,WAIT,0,2278.70
-24,4,5.0,2308.70,WAIT,0,2308.70
-24,5,5.0,2338.70,WAIT,0,2338.70
-24,6,5.0,2368.70,WAIT,0,2368.70
-24,7,5.0,2398.70,WAIT,0,2398.70
-24,8,5.0,2428.70,WAIT,0,2428.70
-24,9,5.0,2458.70,WAIT,0,2458.70
-24,10,5.0,2488.70,WAIT,0,2488.70
-24,11,5.0,2518.70,WAIT,0,2518.70
-24,12,5.0,2548.70,WAIT,0,2548.70
-24,13,5.0,2578.70,WAIT,0,2578.70
-24,14,5.0,2608.70,WAIT,0,2608.70
-24,15,5.0,2638.70,WAIT,0,2638.70
