I2,b1,tau,V_wait,Action,q_star,V_final
3,27,5.0,1953.00,DISPATCH,3,1943.00
3,28,5.0,2008.00,DISPATCH,3,1998.00
3,29,5.0,2063.00,DISPATCH,3,2053.00
3,30,5.0,2118.00,DISPATCH,3,2108.00
4,0,5.0,435.0,WAIT,0,435.0
4,1,5.0,490.00,DISPATCH,1,489.00
4,2,5.0,545.00,DISPATCH,2,528.50
4,3,5.0,600.00,DISPATCH,3,573.50
4,4,5.0,655.00,DISPATCH,4,624.00
4,5,5.0,710.00,DISPATCH,4,679.00
4,6,5.0,765.00,DISPATCH,4,734.00
4,7,5.0,820.00,DISPATCH,4,789.00
4,8,5.0,875.00,DISPATCH,4,844.00
4,9,5.0,930.00,DISPATCH,4,899.00
4,10,5.0,985.00,DISPATCH,4,954.00
4,11,5.0,1040.00,DISPATCH,4,1009.00
4,12,5.0,1095.00,DISPATCH,4,1064.00
4,13,5.0,1150.00,DISPATCH,4,1119.00
4,14,5.0,1205.00,DISPATCH,4,1174.00
4,15,5.0,1260.00,DISPATCH,4,1229.00
4,16,5.0,1315.00,DISPATCH,4,1284.00
4,17,5.0,1370.00,DISPATCH,4,1339.00
4,18,5.0,1425.00,DISPATCH,4,1394.00
4,19,5.0,1480.00,DISPATCH,4,1449.00
4,20,5.0,1535.00,DISPATCH,4,1504.00
4,21,5.0,1590.00,DISPATCH,4,1559.00
4,22,5.0,1645.00,DISPATCH,4,1614.00
4,23,5.0,1700.00,DISPATCH,4,1669.00
4,24,5.0,1755.00,DISPATCH,4,1724.00
4,25,5.0,1810.00,DISPATCH,4,1779.00
4,26,5.0,1865.00,DISPATCH,4,1834.00
4,27,5.0,1920.00,DISPATCH,4,1889.00
4,28,5.0,1975.00,DISPATCH,4,1944.00
4,29,5.0,2030.00,DISPATCH,4,1999.00
4,30,5.0,2085.00,DISPATCH,4,2054.00
5,0,5.0,407.5,WAIT,0,407.5
5,1,5.0,462.50,DISPATCH,1,456.00
5,2,5.0,517.50,DISPATCH,2,490.00
5,3,5.0,572.50,DISPATCH,3,529.50
5,4,5.0,627.50,DISPATCH,4,574.50
5,5,5.0,682.50,DISPATCH,5,625.00
5,6,5.0,737.50,DISPATCH,5,680.00
5,7,5.0,792.50,DISPATCH,5,735.00
5,8,5.0,847.50,DISPATCH,5,790.00
5,9,5.0,902.50,DISPATCH,5,845.00
5,10,5.0,957.50,DISPATCH,5,900.00
5,11,5.0,1012.50,DISPATCH,5,955.00
5,12,5.0,1067.50,DISPATCH,5,1010.00
5,13,5.0,1122.50,DISPATCH,5,1065.00
5,14,5.0,1177.50,DISPATCH,5,1120.00
5,15,5.0,1232.50,DISPATCH,5,1175.00
5,16,5.0,1287.50,DISPATCH,5,1230.00
5,17,5.0,1342.50,DISPATCH,5,1285.00
5,18,5.0,1397.50,DISPATCH,5,1340.00
5,19,5.0,1452.50,DISPATCH,5,1395.00
5,20,5.0,1507.50,DISPATCH,5,1450.00
5,21,5.0,1562.50,DISPATCH,5,1505.00
5,22,5.0,1617.50,DISPATCH,5,1560.00
5,23,5.0,1672.50,DISPATCH,5,1615.00
5,24,5.0,1727.50,DISPATCH,5,1670.00
5,25,5.0,1782.50,DISPATCH,5,1725.00
5,26,5.0,1837.50,DISPATCH,5,1780.00
5,27,5.0,1892.50,DISPATCH,5,1835.00
5,28,5.0,1947.50,DISPATCH,5,1890.00
5,29,5.0,2002.50,DISPATCH,5,1945.00
5,30,5.0,2057.50,DISPATCH,5,2000.00
6,0,5.0,385.5,WAIT,0,385.5
6,1,5.0,440.50,DISPATCH,1,428.50
6,2,5.0,495.50,DISPATCH,2,457.00
6,3,5.0,550.50,DISPATCH,3,491.00
6,4,5.0,605.50,DISPATCH,4,530.50
6,5,5.0,660.50,DISPATCH,5,575.50
6,6,5.0,715.50,DISPATCH,6,626.00
6,7,5.0,770.50,DISPATCH,6,681.00
6,8,5.0,825.50,DISPATCH,6,736.00
6,9,5.0,880.50,DISPATCH,6,791.00
6,10,5.0,935.50,DISPATCH,6,846.00
6,11,5.0,990.50,DISPATCH,6,901.00
6,12,5.0,1045.50,DISPATCH,6,956.00
6,13,5.0,1100.50,DISPATCH,6,1011.00
6,14,5.0,1155.50,DISPATCH,6,1066.00
6,15,5.0,1210.50,DISPATCH,6,1121.00
6,16,5.0,1265.50,DISPATCH,6,1176.00
6,17,5.0,1320.50,DISPATCH,6,1231.00
6,18,5.0,1375.50,DISPATCH,6,1286.00
6,19,5.0,1430.50,DISPATCH,6,1341.00
6,20,5.0,1485.50,DISPATCH,6,1396.00
6,21,5.0,1540.50,DISPATCH,6,1451.00
6,22,5.0,1595.50,DISPATCH,6,1506.00
6,23,5.0,1650.50,DISPATCH,6,1561.00
6,24,5.0,1705.50,DISPATCH,6,1616.00
6,25,5.0,1760.50,DISPATCH,6,1671.00
6,26,5.0,1815.50,DISPATCH,6,1726.00
6,27,5.0,1870.50,DISPATCH,6,1781.00
6,28,5.0,1925.50,DISPATCH,6,1836.00
6,29,5.0,1980.50,DISPATCH,6,1891.00
6,30,5.0,2035.50,DISPATCH,6,1946.00
7,0,5.0,369.0,WAIT,0,369.0
7,1,5.0,424.00,DISPATCH,1,406.50
7,2,5.0,479.00,DISPATCH,2,429.50
7,3,5.0,534.00,DISPATCH,3,458.00
7,4,5.0,589.00,DISPATCH,4,492.00
7,5,5.0,644.00,DISPATCH,5,531.50
7,6,5.0,699.00,DISPATCH,6,576.50
7,7,5.0,754.00,DISPATCH,7,627.00
7,8,5.0,809.00,DISPATCH,7,682.00
7,9,5.0,864.00,DISPATCH,7,737.00
7,10,5.0,919.00,DISPATCH,7,792.00
7,11,5.0,974.00,DISPATCH,7,847.00
7,12,5.0,1029.00,DISPATCH,7,902.00
7,13,5.0,1084.00,DISPATCH,7,957.00
7,14,5.0,1139.00,DISPATCH,7,1012.00
7,15,5.0,1194.00,DISPATCH,7,1067.00
7,16,5.0,1249.00,DISPATCH,7,1122.00
7,17,5.0,1304.00,DISPATCH,7,1177.00
7,18,5.0,1359.00,DISPATCH,7,1232.00
7,19,5.0,1414.00,DISPATCH,7,1287.00
7,20,5.0,1469.00,DISPATCH,7,1342.00
7,21,5.0,1524.00,DISPATCH,7,1397.00
7,22,5.0,1579.00,DISPATCH,7,1452.00
7,23,5.0,1634.00,DISPATCH,7,1507.00
7,24,5.0,1689.00,DISPATCH,7,1562.00
7,25,5.0,1744.00,DISPATCH,7,1617.00
7,26,5.0,1799.00,DISPATCH,7,1672.00
7,27,5.0,1854.00,DISPATCH,7,1727.00
7,28,5.0,1909.00,DISPATCH,7,1782.00
7,29,5.0,1964.00,DISPATCH,7,1837.00
7,30,5.0,2019.00,DISPATCH,7,1892.00
8,0,5.0,358.0,WAIT,0,358.0
8,1,5.0,413.00,DISPATCH,1,390.00
8,2,5.0,468.00,DISPATCH,2,407.50
8,3,5.0,523.00,DISPATCH,3,430.50
8,4,5.0,578.00,DISPATCH,4,459.00
8,5,5.0,633.00,DISPATCH,5,493.00
8,6,5.0,688.00,DISPATCH,6,532.50
8,7,5.0,743.00,DISPATCH,7,577.50
8,8,5.0,798.00,DISPATCH,8,628.00
8,9,5.0,853.00,DISPATCH,8,683.00
8,10,5.0,908.00,DISPATCH,8,738.00
8,11,5.0,963.00,DISPATCH,8,793.00
8,12,5.0,1018.00,DISPATCH,8,848.00
8,13,5.0,1073.00,DISPATCH,8,903.00
8,14,5.0,1128.00,DISPATCH,8,958.00
8,15,5.0,1183.00,DISPATCH,8,1013.00
8,16,5.0,1238.00,DISPATCH,8,1068.00
8,17,5.0,1293.00,DISPATCH,8,1123.00
8,18,5.0,1348.00,DISPATCH,8,1178.00
8,19,5.0,1403.00,DISPATCH,8,1233.00
8,20,5.0,1458.00,DISPATCH,8,1288.00
8,21,5.0,1513.00,DISPATCH,8,1343.00
8,22,5.0,1568.00,DISPATCH,8,1398.00
8,23,5.0,1623.00,DISPATCH,8,1453.00
8,24,5.0,1678.00,DISPATCH,8,1508.00
8,25,5.0,1733.00,DISPATCH,8,1563.00
8,26,5.0,1788.00,DISPATCH,8,1618.00
8,27,5.0,1843.00,DISPATCH,8,1673.00
8,28,5.0,1898.00,DISPATCH,8,1728.00
8,29,5.0,1953.00,DISPATCH,8,1783.00
8,30,5.0,2008.00,DISPATCH,8,1838.00
9,0,5.0,352.5,WAIT,0,352.5
9,1,5.0,407.50,DISPATCH,1,379.00
9,2,5.0,462.50,DISPATCH,2,391.00
9,3,5.0,517.50,DISPATCH,3,408.50
9,4,5.0,572.50,DISPATCH,4,431.50
9,5,5.0,627.50,DISPATCH,5,460.00
9,6,5.0,682.50,DISPATCH,6,494.00
9,7,5.0,737.50,DISPATCH,7,533.50
9,8,5.0,792.50,DISPATCH,8,578.50
9,9,5.0,847.50,DISPATCH,9,629.00
9,10,5.0,902.50,DISPATCH,9,684.00
9,11,5.0,957.50,DISPATCH,9,739.00
9,12,5.0,1012.50,DISPATCH,9,794.00
9,13,5.0,1067.50,DISPATCH,9,849.00
9,14,5.0,1122.50,DISPATCH,9,904.00
9,15,5.0,1177.50,DISPATCH,9,959.00
9,16,5.0,1232.50,DISPATCH,9,1014.00
9,17,5.0,1287.50,DISPATCH,9,1069.00
9,18,5.0,1342.50,DISPATCH,9,1124.00
9,19,5.0,1397.50,DISPATCH,9,1179.00
9,20,5.0,1452.50,DISPATCH,9,1234.00
9,21,5.0,1507.50,DISPATCH,9,1289.00
9,22,5.0,1562.50,DISPATCH,9,1344.00
9,23,5.0,1617.50,DISPATCH,9,1399.00
9,24,5.0,1672.50,DISPATCH,9,1454.00
9,25,5.0,1727.50,DISPATCH,9,1509.00
9,26,5.0,1782.50,DISPATCH,9,1564.00
9,27,5.0,1837.50,DISPATCH,9,1619.00
9,28,5.0,1892.50,DISPATCH,9,1674.00
9,29,5.0,1947.50,DISPATCH,9,1729.00
9,30,5.0,2002.50,DISPATCH,9,1784.00
10,0,5.0,352.5,WAIT,0,352.5
10,1,5.0,407.50,DISPATCH,1,373.50
10,2,5.0,462.50,DISPATCH,2,380.00
10,3,5.0,517.50,DISPATCH,3,392.00
10,4,5.0,572.50,DISPATCH,4,409.50
10,5,5.0,627.50,DISPATCH,5,432.50
10,6,5.0,682.50,DISPATCH,6,461.00
10,7,5.0,737.50,DISPATCH,7,495.00
10,8,5.0,792.50,DISPATCH,8,534.50
10,9,5.0,847.50,DISPATCH,9,579.50
10,10,5.0,902.50,DISPATCH,10,630.00
10,11,5.0,957.50,DISPATCH,10,685.00
10,12,5.0,1012.50,DISPATCH,10,740.00
10,13,5.0,1067.50,DISPATCH,10,795.00
10,14,5.0,1122.50,DISPATCH,10,850.00
10,15,5.0,1177.50,DISPATCH,10,905.00
10,16,5.0,1232.50,DISPATCH,10,960.00
10,17,5.0,1287.50,DISPATCH,10,1015.00
10,18,5.0,1342.50,DISPATCH,10,1070.00
10,19,5.0,1397.50,DISPATCH,10,1125.00
10,20,5.0,1452.50,DISPATCH,10,1180.00
10,21,5.0,1507.50,DISPATCH,10,1235.00
10,22,5.0,1562.50,DISPATCH,10,1290.00
10,23,5.0,1617.50,DISPATCH,10,1345.00
10,24,5.0,1672.50,DISPATCH,10,1400.00
10,25,5.0,1727.50,DISPATCH,10,1455.00
10,26,5.0,1782.50,DISPATCH,10,1510.00
10,27,5.0,1837.50,DISPATCH,10,1565.00
10,28,5.0,1892.50,DISPATCH,10,1620.00
10,29,5.0,1947.50,DISPATCH,10,1675.00
10,30,5.0,2002.50,DISPATCH,10,1730.00
11,0,5.0,358.0,WAIT,0,358.0
11,1,5.0,413.00,DISPATCH,1,373.50
11,2,5.0,468.00,DISPATCH,2,374.50
11,3,5.0,523.00,DISPATCH,3,381.00
11,4,5.0,578.00,DISPATCH,4,393.00
11,5,5.0,633.00,DISPATCH,5,410.50
11,6,5.0,688.00,DISPATCH,6,433.50
11,7,5.0,743.00,DISPATCH,7,462.00
11,8,5.0,798.00,DISPATCH,8,496.00
11,9,5.0,853.00,DISPATCH,9,535.50
11,10,5.0,908.00,DISPATCH,10,580.50
11,11,5.0,963.00,DISPATCH,11,631.00
11,12,5.0,1018.00,DISPATCH,11,686.00
11,13,5.0,1073.00,DISPATCH,11,741.00
11,14,5.0,1128.00,DISPATCH,11,796.00
11,15,5.0,1183.00,DISPATCH,11,851.00
11,16,5.0,1238.00,DISPATCH,11,906.00
11,17,5.0,1293.00,DISPATCH,11,961.00
11,18,5.0,1348.00,DISPATCH,11,1016.00
11,19,5.0,1403.00,DISPATCH,11,1071.00
11,20,5.0,1458.00,DISPATCH,11,1126.00
11,21,5.0,1513.00,DISPATCH,11,1181.00
11,22,5.0,1568.00,DISPATCH,11,1236.00
11,23,5.0,1623.00,DISPATCH,11,1291.00
11,24,5.0,1678.00,DISPATCH,11,1346.00
11,25,5.0,1733.00,DISPATCH,11,1401.00
11,26,5.0,1788.00,DISPATCH,11,1456.00
11,27,5.0,1843.00,DISPATCH,11,1511.00
11,28,5.0,1898.00,DISPATCH,11,1566.00
11,29,5.0,1953.00,DISPATCH,11,1621.00
11,30,5.0,2008.00,DISPATCH,11,1676.00
12,0,5.0,369.0,WAIT,0,369.0
12,1,5.0,424.00,DISPATCH,1,379.00
12,2,5.0,479.00,DISPATCH,2,374.50
12,3,5.0,534.00,DISPATCH,3,375.50
12,4,5.0,589.00,DISPATCH,4,382.00
12,5,5.0,644.00,DISPATCH,5,394.00
12,6,5.0,699.00,DISPATCH,6,411.50
12,7,5.0,754.00,DISPATCH,7,434.50
12,8,5.0,809.00,DISPATCH,8,463.00
12,9,5.0,864.00,DISPATCH,9,497.00
12,10,5.0,919.00,DISPATCH,10,536.50
12,11,5.0,974.00,DISPATCH,11,581.50
12,12,5.0,1029.00,DISPATCH,12,632.00
12,13,5.0,1084.00,DISPATCH,12,687.00
12,14,5.0,1139.00,DISPATCH,12,742.00
12,15,5.0,1194.00,DISPATCH,12,797.00
12,16,5.0,1249.00,DISPATCH,12,852.00
12,17,5.0,1304.00,DISPATCH,12,907.00
12,18,5.0,1359.00,DISPATCH,12,962.00
12,19,5.0,1414.00,DISPATCH,12,1017.00
12,20,5.0,1469.00,DISPATCH,12,1072.00
12,21,5.0,1524.00,DISPATCH,12,1127.00
12,22,5.0,1579.00,DISPATCH,12,1182.00
12,23,5.0,1634.00,DISPATCH,12,1237.00
12,24,5.0,1689.00,DISPATCH,12,1292.00
12,25,5.0,1744.00,DISPATCH,12,1347.00
12,26,5.0,1799.00,DISPATCH,12,1402.00
12,27,5.0,1854.00,DISPATCH,12,1457.00
12,28,5.0,1909.00,DISPATCH,12,1512.00
12,29,5.0,1964.00,DISPATCH,12,1567.00
12,30,5.0,2019.00,DISPATCH,12,1622.00
13,0,5.0,385.5,WAIT,0,385.5
13,1,5.0,440.50,DISPATCH,1,390.00
13,2,5.0,495.50,DISPATCH,2,380.00
13,3,5.0,550.50,DISPATCH,3,375.50
13,4,5.0,605.50,DISPATCH,4,376.50
13,5,5.0,660.50,DISPATCH,5,383.00
13,6,5.0,715.50,DISPATCH,6,395.00
13,7,5.0,770.50,DISPATCH,7,412.50
13,8,5.0,825.50,DISPATCH,8,435.50
13,9,5.0,880.50,DISPATCH,9,464.00
13,10,5.0,935.50,DISPATCH,10,498.00
13,11,5.0,990.50,DISPATCH,11,537.50
13,12,5.0,1045.50,DISPATCH,12,582.50
13,13,5.0,1100.50,DISPATCH,13,633.00
13,14,5.0,1155.50,DISPATCH,13,688.00
13,15,5.0,1210.50,DISPATCH,13,743.00
13,16,5.0,1265.50,DISPATCH,13,798.00
13,17,5.0,1320.50,DISPATCH,13,853.00
13,18,5.0,1375.50,DISPATCH,13,908.00
13,19,5.0,1430.50,DISPATCH,13,963.00
13,20,5.0,1485.50,DISPATCH,13,1018.00
13,21,5.0,1540.50,DISPATCH,13,1073.00
13,22,5.0,1595.50,DISPATCH,13,1128.00
13,23,5.0,1650.50,DISPATCH,13,1183.00
13,24,5.0,1705.50,DISPATCH,13,1238.00
13,25,5.0,1760.50,DISPATCH,13,1293.00
13,26,5.0,1815.50,DISPATCH,13,1348.00
13,27,5.0,1870.50,DISPATCH,13,1403.00
13,28,5.0,1925.50,DISPATCH,13,1458.00
13,29,5.0,1980.50,DISPATCH,13,1513.00
13,30,5.0,2035.50,DISPATCH,13,1568.00
14,0,5.0,407.5,WAIT,0,407.5
14,1,5.0,462.50,DISPATCH,1,406.50
14,2,5.0,517.50,DISPATCH,2,391.00
14,3,5.0,572.50,DISPATCH,3,381.00
14,4,5.0,627.50,DISPATCH,4,376.50
14,5,5.0,682.50,DISPATCH,5,377.50
14,6,5.0,737.50,DISPATCH,6,384.00
14,7,5.0,792.50,DISPATCH,7,396.00
14,8,5.0,847.50,DISPATCH,8,413.50
14,9,5.0,902.50,DISPATCH,9,436.50
14,10,5.0,957.50,DISPATCH,10,465.00
14,11,5.0,1012.50,DISPATCH,11,499.00
14,12,5.0,1067.50,DISPATCH,12,538.50
14,13,5.0,1122.50,DISPATCH,13,583.50
14,14,5.0,1177.50,DISPATCH,14,634.00
14,15,5.0,1232.50,DISPATCH,14,689.00
14,16,5.0,1287.50,DISPATCH,14,744.00
14,17,5.0,1342.50,DISPATCH,14,799.00
14,18,5.0,1397.50,DISPATCH,14,854.00
14,19,5.0,1452.50,DISPATCH,14,909.00
14,20,5.0,1507.50,DISPATCH,14,964.00
14,21,5.0,1562.50,DISPATCH,14,1019.00
14,22,5.0,1617.50,DISPATCH,14,1074.00
14,23,5.0,1672.50,DISPATCH,14,1129.00
14,24,5.0,1727.50,DISPATCH,14,1184.00
14,25,5.0,1782.50,DISPATCH,14,1239.00
14,26,5.0,1837.50,DISPATCH,14,1294.00
14,27,5.0,1892.50,DISPATCH,14,1349.00
14,28,5.0,1947.50,DISPATCH,14,1404.00
14,29,5.0,2002.50,DISPATCH,14,1459.00
14,30,5.0,2057.50,DISPATCH,14,1514.00
15,0,5.0,435.0,WAIT,0,435.0
15,1,5.0,490.00,DISPATCH,1,428.50
15,2,5.0,545.00,DISPATCH,2,407.50
15,3,5.0,600.00,DISPATCH,3,392.00
15,4,5.0,655.00,DISPATCH,4,382.00
15,5,5.0,710.00,DISPATCH,5,377.50
15,6,5.0,765.00,DISPATCH,6,378.50
15,7,5.0,820.00,DISPATCH,7,385.00
15,8,5.0,875.00,DISPATCH,8,397.00
15,9,5.0,930.00,DISPATCH,9,414.50
15,10,5.0,985.00,DISPATCH,10,437.50
15,11,5.0,1040.00,DISPATCH,11,466.00
15,12,5.0,1095.00,DISPATCH,12,500.00
15,13,5.0,1150.00,DISPATCH,13,539.50
15,14,5.0,1205.00,DISPATCH,14,584.50
15,15,5.0,1260.00,DISPATCH,15,635.00
15,16,5.0,1315.00,DISPATCH,15,690.00
15,17,5.0,1370.00,DISPATCH,15,745.00
15,18,5.0,1425.00,DISPATCH,15,800.00
15,19,5.0,1480.00,DISPATCH,15,855.00
15,20,5.0,1535.00,DISPATCH,15,910.00
15,21,5.0,1590.00,DISPATCH,15,965.00
15,22,5.0,1645.00,DISPATCH,15,1020.00
15,23,5.0,1700.00,DISPATCH,15,1075.00
15,24,5.0,1755.00,DISPATCH,15,1130.00
15,25,5.0,1810.00,DISPATCH,15,1185.00
15,26,5.0,1865.00,DISPATCH,15,1240.00
15,27,5.0,1920.00,DISPATCH,15,1295.00
15,28,5.0,1975.00,DISPATCH,15,1350.00
15,29,5.0,2030.00,DISPATCH,15,1405.00
15,30,5.0,2085.00,DISPATCH,15,1460.00
16,0,5.0,468.0,WAIT,0,468.0
16,1,5.0,523.00,DISPATCH,1,456.00
16,2,5.0,578.00,DISPATCH,2,429.50
16,3,5.0,633.00,DISPATCH,3,408.50
16,4,5.0,688.00,DISPATCH,4,393.00
16,5,5.0,743.00,DISPATCH,5,383.00
16,6,5.0,798.00,DISPATCH,6,378.50
16,7,5.0,853.00,DISPATCH,7,379.50
16,8,5.0,908.00,DISPATCH,8,386.00
16,9,5.0,963.00,DISPATCH,9,398.00
16,10,5.0,1018.00,DISPATCH,10,415.50
16,11,5.0,1073.00,DISPATCH,11,438.50
16,12,5.0,1128.00,DISPATCH,12,467.00
16,13,5.0,1183.00,DISPATCH,13,501.00
16,14,5.0,1238.00,DISPATCH,14,540.50
16,15,5.0,1293.00,DISPATCH,15,585.50
16,16,5.0,1348.00,DISPATCH,16,636.00
16,17,5.0,1403.00,DISPATCH,16,691.00
16,18,5.0,1458.00,DISPATCH,16,746.00
16,19,5.0,1513.00,DISPATCH,16,801.00
16,20,5.0,1568.00,DISPATCH,16,856.00
16,21,5.0,1623.00,DISPATCH,16,911.00
16,22,5.0,1678.00,DISPATCH,16,966.00
16,23,5.0,1733.00,DISPATCH,16,1021.00
16,24,5.0,1788.00,DISPATCH,16,1076.00
16,25,5.0,1843.00,DISPATCH,16,1131.00
16,26,5.0,1898.00,DISPATCH,16,1186.00
16,27,5.0,1953.00,DISPATCH,16,1241.00
16,28,5.0,2008.00,DISPATCH,16,1296.00
16,29,5.0,2063.00,DISPATCH,16,1351.00
16,30,5.0,2118.00,DISPATCH,16,1406.00
17,0,5.0,506.5,WAIT,0,506.5
17,1,5.0,561.50,DISPATCH,1,489.00
17,2,5.0,616.50,DISPATCH,2,457.00
17,3,5.0,671.50,DISPATCH,3,430.50
17,4,5.0,726.50,DISPATCH,4,409.50
17,5,5.0,781.50,DISPATCH,5,394.00
17,6,5.0,836.50,DISPATCH,6,384.00
17,7,5.0,891.50,DISPATCH,7,379.50
17,8,5.0,946.50,DISPATCH,8,380.50
17,9,5.0,1001.50,DISPATCH,9,387.00
17,10,5.0,1056.50,DISPATCH,10,399.00
17,11,5.0,1111.50,DISPATCH,11,416.50
17,12,5.0,1166.50,DISPATCH,12,439.50
17,13,5.0,1221.50,DISPATCH,13,468.00
17,14,5.0,1276.50,DISPATCH,14,502.00
