I2,b1,tau,V_wait,Action,q_star,V_final
-44,10,5.0,7001.20,WAIT,0,7001.20
-44,11,5.0,7056.20,WAIT,0,7056.20
-44,12,5.0,7111.20,WAIT,0,7111.20
-44,13,5.0,7166.20,WAIT,0,7166.20
-44,14,5.0,7221.20,WAIT,0,7221.20
-44,15,5.0,7276.20,WAIT,0,7276.20
-44,16,5.0,7331.20,WAIT,0,7331.20
-44,17,5.0,7386.20,WAIT,0,7386.20
-44,18,5.0,7441.20,WAIT,0,7441.20
-44,19,5.0,7496.20,WAIT,0,7496.20
-43,0,5.0,6301.60,WAIT,0,6301.60
-43,1,5.0,6356.60,WAIT,0,6356.60
-43,2,5.0,6411.60,WAIT,0,6411.60
-43,3,5.0,6466.60,WAIT,0,6466.60
-43,4,5.0,6521.60,WAIT,0,6521.60
-43,5,5.0,6576.60,WAIT,0,6576.60
-43,6,5.0,6631.60,WAIT,0,6631.60
-43,7,5.0,6686.60,WAIT,0,6686.60
-43,8,5.0,6741.60,WAIT,0,6741.60
-43,9,5.0,6796.60,WAIT,0,6796.60
-43,10,5.0,6851.60,WAIT,0,6851.60
-43,11,5.0,6906.60,WAIT,0,6906.60
-43,12,5.0,6961.60,WAIT,0,6961.60
-43,13,5.0,7016.60,WAIT,0,7016.60
-43,14,5.0,7071.60,WAIT,0,7071.60
-43,15,5.0,7126.60,WAIT,0,7126.60
-43,16,5.0,7181.60,WAIT,0,7181.60
-43,17,5.0,7236.60,WAIT,0,7236.60
-43,18,5.0,7291.60,WAIT,0,7291.60
-43,19,5.0,7346.60,WAIT,0,7346.60
-42,0,5.0,6154.20,WAIT,0,6154.20
-42,1,5.0,6209.20,WAIT,0,6209.20
-42,2,5.0,6264.20,WAIT,0,6264.20
-42,3,5.0,6319.20,WAIT,0,6319.20
-42,4,5.0,6374.20,WAIT,0,6374.20
-42,5,5.0,6429.20,WAIT,0,6429.20
-42,6,5.0,6484.20,WAIT,0,6484.20
-42,7,5.0,6539.20,WAIT,0,6539.20
-42,8,5.0,6594.20,WAIT,0,6594.20
-42,9,5.0,6649.20,WAIT,0,6649.20
-42,10,5.0,6704.20,WAIT,0,6704.20
-42,11,5.0,6759.20,WAIT,0,6759.20
-42,12,5.0,6814.20,WAIT,0,6814.20
-42,13,5.0,6869.20,WAIT,0,6869.20
-42,14,5.0,6924.20,WAIT,0,6924.20
-42,15,5.0,6979.20,WAIT,0,6979.20
-42,16,5.0,7034.20,WAIT,0,7034.20
-42,17,5.0,7089.20,WAIT,0,7089.20
-42,18,5.0,7144.20,WAIT,0,7144.20
-42,19,5.0,7199.20,WAIT,0,7199.20
-41,0,5.0,6009.00,WAIT,0,6009.00
-41,1,5.0,6064.00,WAIT,0,6064.00
-41,2,5.0,6119.00,WAIT,0,6119.00
-41,3,5.0,6174.00,WAIT,0,6174.00
-41,4,5.0,6229.00,WAIT,0,6229.00
-41,5,5.0,6284.00,WAIT,0,6284.00
-41,6,5.0,6339.00,WAIT,0,6339.00
-41,7,5.0,6394.00,WAIT,0,6394.00
-41,8,5.0,6449.00,WAIT,0,6449.00
-41,9,5.0,6504.00,WAIT,0,6504.00
-41,10,5.0,6559.00,WAIT,0,6559.00
-41,11,5.0,6614.00,WAIT,0,6614.00
-41,12,5.0,6669.00,WAIT,0,6669.00
-41,13,5.0,6724.00,WAIT,0,6724.00
-41,14,5.0,6779.00,WAIT,0,6779.00
-41,15,5.0,6834.00,WAIT,0,6834.00
-41,16,5.0,6889.00,WAIT,0,6889.00
-41,17,5.0,6944.00,WAIT,0,6944.00
-41,18,5.0,6999.00,WAIT,0,6999.00
-41,19,5.0,7054.00,WAIT,0,7054.00
-40,0,5.0,5866.00,WAIT,0,5866.00
-40,1,5.0,5921.00,WAIT,0,5921.00
-40,2,5.0,5976.00,WAIT,0,5976.00
-40,3,5.0,6031.00,WAIT,0,6031.00
-40,4,5.0,6086.00,WAIT,0,6086.00
-40,5,5.0,6141.00,WAIT,0,6141.00
-40,6,5.0,6196.00,WAIT,0,6196.00
-40,7,5.0,6251.00,WAIT,0,6251.00
-40,8,5.0,6306.00,WAIT,0,6306.00
-40,9,5.0,6361.00,WAIT,0,6361.00
-40,10,5.0,6416.00,WAIT,0,6416.00
-40,11,5.0,6471.00,WAIT,0,6471.00
-40,12,5.0,6526.00,WAIT,0,6526.00
-40,13,5.0,6581.00,WAIT,0,6581.00
-40,14,5.0,6636.00,WAIT,0,6636.00
-40,15,5.0,6691.00,WAIT,0,6691.00
-40,16,5.0,6746.00,WAIT,0,6746.00
-40,17,5.0,6801.00,WAIT,0,6801.00
-40,18,5.0,6856.00,WAIT,0,6856.00
-40,19,5.0,6911.00,WAIT,0,6911.00
-39,0,5.0,5725.20,WAIT,0,5725.20
-39,1,5.0,5780.20,WAIT,0,5780.20
-39,2,5.0,5835.20,WAIT,0,5835.20
-39,3,5.0,5890.20,WAIT,0,5890.20
-39,4,5.0,5945.20,WAIT,0,5945.20
-39,5,5.0,6000.20,WAIT,0,6000.20
-39,6,5.0,6055.20,WAIT,0,6055.20
-39,7,5.0,6110.20,WAIT,0,6110.20
-39,8,5.0,6165.20,WAIT,0,6165.20
-39,9,5.0,6220.20,WAIT,0,6220.20
-39,10,5.0,6275.20,WAIT,0,6275.20
-39,11,5.0,6330.20,WAIT,0,6330.20
-39,12,5.0,6385.20,WAIT,0,6385.20
-39,13,5.0,6440.20,WAIT,0,6440.20
-39,14,5.0,6495.20,WAIT,0,6495.20
-39,15,5.0,6550.20,WAIT,0,6550.20
-39,16,5.0,6605.20,WAIT,0,6605.20
-39,17,5.0,6660.20,WAIT,0,6660.20
-39,18,5.0,6715.20,WAIT,0,6715.20
-39,19,5.0,6770.20,WAIT,0,6770.20
-38,0,5.0,5586.60,WAIT,0,5586.60
-38,1,5.0,5641.60,WAIT,0,5641.60
-38,2,5.0,5696.60,WAIT,0,5696.60
-38,3,5.0,5751.60,WAIT,0,5751.60
-38,4,5.0,5806.60,WAIT,0,5806.60
-38,5,5.0,5861.60,WAIT,0,5861.60
-38,6,5.0,5916.60,WAIT,0,5916.60
-38,7,5.0,5971.60,WAIT,0,5971.60
-38,8,5.0,6026.60,WAIT,0,6026.60
-38,9,5.0,6081.60,WAIT,0,6081.60
-38,10,5.0,6136.60,WAIT,0,6136.60
-38,11,5.0,6191.60,WAIT,0,6191.60
-38,12,5.0,6246.60,WAIT,0,6246.60
-38,13,5.0,6301.60,WAIT,0,6301.60
-38,14,5.0,6356.60,WAIT,0,6356.60
-38,15,5.0,6411.60,WAIT,0,6411.60
-38,16,5.0,6466.60,WAIT,0,6466.60
-38,17,5.0,6521.60,WAIT,0,6521.60
-38,18,5.0,6576.60,WAIT,0,6576.60
-38,19,5.0,6631.60,WAIT,0,6631.60
-37,0,5.0,5450.20,WAIT,0,5450.20
-37,1,5.0,5505.20,WAIT,0,5505.20
-37,2,5.0,5560.20,WAIT,0,5560.20
-37,3,5.0,5615.20,WAIT,0,5615.20
-37,4,5.0,5670.20,WAIT,0,5670.20
-37,5,5.0,5725.20,WAIT,0,5725.20
-37,6,5.0,5780.20,WAIT,0,5780.20
-37,7,5.0,5835.20,WAIT,0,5835.20
-37,8,5.0,5890.20,WAIT,0,5890.20
-37,9,5.0,5945.20,WAIT,0,5945.20
-37,10,5.0,6000.20,WAIT,0,6000.20
-37,11,5.0,6055.20,WAIT,0,6055.20
-37,12,5.0,6110.20,WAIT,0,6110.20
-37,13,5.0,6165.20,WAIT,0,6165.20
-37,14,5.0,6220.20,WAIT,0,6220.20
-37,15,5.0,6275.20,WAIT,0,6275.20
-37,16,5.0,6330.20,WAIT,0,6330.20
-37,17,5.0,6385.20,WAIT,0,6385.20
-37,18,5.0,6440.20,WAIT,0,6440.20
-37,19,5.0,6495.20,WAIT,0,6495.20
-36,0,5.0,5316.00,WAIT,0,5316.00
-36,1,5.0,5371.00,WAIT,0,5371.00
-36,2,5.0,5426.00,WAIT,0,5426.00
-36,3,5.0,5481.00,WAIT,0,5481.00
-36,4,5.0,5536.00,WAIT,0,5536.00
-36,5,5.0,5591.00,WAIT,0,5591.00
-36,6,5.0,5646.00,WAIT,0,5646.00
-36,7,5.0,5701.00,WAIT,0,5701.00
-36,8,5.0,5756.00,WAIT,0,5756.00
-36,9,5.0,5811.00,WAIT,0,5811.00
-36,10,5.0,5866.00,WAIT,0,5866.00
-36,11,5.0,5921.00,WAIT,0,5921.00
-36,12,5.0,5976.00,WAIT,0,5976.00
-36,13,5.0,6031.00,WAIT,0,6031.00
-36,14,5.0,6086.00,WAIT,0,6086.00
-36,15,5.0,6141.00,WAIT,0,6141.00
-36,16,5.0,6196.00,WAIT,0,6196.00
-36,17,5.0,6251.00,WAIT,0,6251.00
-36,18,5.0,6306.00,WAIT,0,6306.00
-36,19,5.0,6361.00,WAIT,0,6361.00
-35,0,5.0,5184.00,WAIT,0,5184.00
-35,1,5.0,5239.00,WAIT,0,5239.00
-35,2,5.0,5294.00,WAIT,0,5294.00
-35,3,5.0,5349.00,WAIT,0,5349.00
-35,4,5.0,5404.00,WAIT,0,5404.00
-35,5,5.0,5459.00,WAIT,0,5459.00
-35,6,5.0,5514.00,WAIT,0,5514.00
-35,7,5.0,5569.00,WAIT,0,5569.00
-35,8,5.0,5624.00,WAIT,0,5624.00
-35,9,5.0,5679.00,WAIT,0,5679.00
-35,10,5.0,5734.00,WAIT,0,5734.00
-35,11,5.0,5789.00,WAIT,0,5789.00
-35,12,5.0,5844.00,WAIT,0,5844.00
-35,13,5.0,5899.00,WAIT,0,5899.00
-35,14,5.0,5954.00,WAIT,0,5954.00
-35,15,5.0,6009.00,WAIT,0,6009.00
-35,16,5.0,6064.00,WAIT,0,6064.00
-35,17,5.0,6119.00,WAIT,0,6119.00
-35,18,5.0,6174.00,WAIT,0,6174.00
-35,19,5.0,6229.00,WAIT,0,6229.00
-34,0,5.0,5054.20,WAIT,0,5054.20
-34,1,5.0,5109.20,WAIT,0,5109.20
-34,2,5.0,5164.20,WAIT,0,5164.20
-34,3,5.0,5219.20,WAIT,0,5219.20
-34,4,5.0,5274.20,WAIT,0,5274.20
-34,5,5.0,5329.20,WAIT,0,5329.20
-34,6,5.0,5384.20,WAIT,0,5384.20
-34,7,5.0,5439.20,WAIT,0,5439.20
-34,8,5.0,5494.20,WAIT,0,5494.20
-34,9,5.0,5549.20,WAIT,0,5549.20
-34,10,5.0,5604.20,WAIT,0,5604.20
-34,11,5.0,5659.20,WAIT,0,5659.20
-34,12,5.0,5714.20,WAIT,0,5714.20
-34,13,5.0,5769.20,WAIT,0,5769.20
-34,14,5.0,5824.20,WAIT,0,5824.20
-34,15,5.0,5879.20,WAIT,0,5879.20
-34,16,5.0,5934.20,WAIT,0,5934.20
-34,17,5.0,5989.20,WAIT,0,5989.20
-34,18,5.0,6044.20,WAIT,0,6044.20
-34,19,5.0,6099.20,WAIT,0,6099.20
-33,0,5.0,4926.60,WAIT,0,4926.60
-33,1,5.0,4981.60,WAIT,0,4981.60
-33,2,5.0,5036.60,WAIT,0,5036.60
-33,3,5.0,5091.60,WAIT,0,5091.60
-33,4,5.0,5146.60,WAIT,0,5146.60
-33,5,5.0,5201.60,WAIT,0,5201.60
-33,6,5.0,5256.60,WAIT,0,5256.60
-33,7,5.0,5311.60,WAIT,0,5311.60
-33,8,5.0,5366.60,WAIT,0,5366.60
-33,9,5.0,5421.60,WAIT,0,5421.60
-33,10,5.0,5476.60,WAIT,0,5476.60
-33,11,5.0,5531.60,WAIT,0,5531.60
-33,12,5.0,5586.60,WAIT,0,5586.60
-33,13,5.0,5641.60,WAIT,0,5641.60
-33,14,5.0,5696.60,WAIT,0,5696.60
-33,15,5.0,5751.60,WAIT,0,5751.60
-33,16,5.0,5806.60,WAIT,0,5806.60
-33,17,5.0,5861.60,WAIT,0,5861.60
-33,18,5.0,5916.60,WAIT,0,5916.60
-33,19,5.0,5971.60,WAIT,0,5971.60
-32,0,5.0,4801.20,WAIT,0,4801.20
-32,1,5.0,4856.20,WAIT,0,4856.20
-32,2,5.0,4911.20,WAIT,0,4911.20
-32,3,5.0,4966.20,WAIT,0,4966.20
-32,4,5.0,5021.20,WAIT,0,5021.20
-32,5,5.0,5076.20,WAIT,0,5076.20
-32,6,5.0,5131.20,WAIT,0,5131.20
-32,7,5.0,5186.20,WAIT,0,5186.20
-32,8,5.0,5241.20,WAIT,0,5241.20
-32,9,5.0,5296.20,WAIT,0,5296.20
-32,10,5.0,5351.20,WAIT,0,5351.20
-32,11,5.0,5406.20,WAIT,0,5406.20
-32,12,5.0,5461.20,WAIT,0,5461.20
-32,13,5.0,5516.20,WAIT,0,5516.20
-32,14,5.0,5571.20,WAIT,0,5571.20
-32,15,5.0,5626.20,WAIT,0,5626.20
-32,16,5.0,5681.20,WAIT,0,5681.20
-32,17,5.0,5736.20,WAIT,0,5736.20
-32,18,5.0,5791.20,WAIT,0,5791.20
-32,19,5.0,5846.20,WAIT,0,5846.20
-31,0,5.0,4678.00,WAIT,0,4678.00
-31,1,5.0,4733.00,WAIT,0,4733.00
-31,2,5.0,4788.00,WAIT,0,4788.00
-31,3,5.0,4843.00,WAIT,0,4843.00
-31,4,5.0,4898.00,WAIT,0,4898.00
-31,5,5.0,4953.00,WAIT,0,4953.00
-31,6,5.0,5008.00,WAIT,0,5008.00
-31,7,5.0,5063.00,WAIT,0,5063.00
-31,8,5.0,5118.00,WAIT,0,5118.00
-31,9,5.0,5173.00,WAIT,0,5173.00
-31,10,5.0,5228.00,WAIT,0,5228.00
-31,11,5.0,5283.00,WAIT,0,5283.00
-31,12,5.0,5338.00,WAIT,0,5338.00
-31,13,5.0,5393.00,WAIT,0,5393.00
-31,14,5.0,5448.00,WAIT,0,5448.00
-31,15,5.0,5503.00,WAIT,0,5503.00
-31,16,5.0,5558.00,WAIT,0,5558.00
-31,17,5.0,5613.00,WAIT,0,5613.00
-31,18,5.0,5668.00,WAIT,0,5668.00
-31,19,5.0,5723.00,WAIT,0,5723.00
-30,0,5.0,4557.00,WAIT,0,4557.00
-30,1,5.0,4612.00,WAIT,0,4612.00
-30,2,5.0,4667.00,WAIT,0,4667.00
-30,3,5.0,4722.00,WAIT,0,4722.00
-30,4,5.0,4777.00,WAIT,0,4777.00
-30,5,5.0,4832.00,WAIT,0,4832.00
-30,6,5.0,4887.00,WAIT,0,4887.00
-30,7,5.0,4942.00,WAIT,0,4942.00
-30,8,5.0,4997.00,WAIT,0,4997.00
-30,9,5.0,5052.00,WAIT,0,5052.00
-30,10,5.0,5107.00,WAIT,0,5107.00
-30,11,5.0,5162.00,WAIT,0,5162.00
-30,12,5.0,5217.00,WAIT,0,5217.00
-30,13,5.0,5272.00,WAIT,0,5272.00
-30,14,5.0,5327.00,WAIT,0,5327.00
-30,15,5.0,5382.00,WAIT,0,5382.00
-30,16,5.0,5437.00,WAIT,0,5437.00
-30,17,5.0,5492.00,WAIT,0,5492.00
-30,18,5.0,5547.00,WAIT,0,5547.00
-30,19,5.0,5602.00,WAIT,0,5602.00
-29,0,5.0,4438.20,WAIT,0,4438.20
-29,1,5.0,4493.20,WAIT,0,4493.20
-29,2,5.0,4548.20,WAIT,0,4548.20
-29,3,5.0,4603.20,WAIT,0,4603.20
-29,4,5.0,4658.20,WAIT,0,4658.20
-29,5,5.0,4713.20,WAIT,0,4713.20
-29,6,5.0,4768.20,WAIT,0,4768.20
-29,7,5.0,4823.20,WAIT,0,4823.20
-29,8,5.0,4878.20,WAIT,0,4878.20
-29,9,5.0,4933.20,WAIT,0,4933.20
-29,10,5.0,4988.20,WAIT,0,4988.20
-29,11,5.0,5043.20,WAIT,0,5043.20
-29,12,5.0,5098.20,WAIT,0,5098.20
-29,13,5.0,5153.20,WAIT,0,5153.20
-29,14,5.0,5208.20,WAIT,0,5208.20
-29,15,5.0,5263.20,WAIT,0,5263.20
-29,16,5.0,5318.20,WAIT,0,5318.20
-29,17,5.0,5373.20,WAIT,0,5373.20
-29,18,5.0,5428.20,WAIT,0,5428.20
-29,19,5.0,5483.20,WAIT,0,5483.20
-28,0,5.0,4321.60,WAIT,0,4321.60
-28,1,5.0,4376.60,WAIT,0,4376.60
-28,2,5.0,4431.60,WAIT,0,4431.60
-28,3,5.0,4486.60,WAIT,0,4486.60
-28,4,5.0,4541.60,WAIT,0,4541.60
-28,5,5.0,4596.60,WAIT,0,4596.60
-28,6,5.0,4651.60,WAIT,0,4651.60
-28,7,5.0,4706.60,WAIT,0,4706.60
-28,8,5.0,4761.60,WAIT,0,4761.60
-28,9,5.0,4816.60,WAIT,0,4816.60
-28,10,5.0,4871.60,WAIT,0,4871.60
-28,11,5.0,4926.60,WAIT,0,4926.60
-28,12,5.0,4981.60,WAIT,0,4981.60
-28,13,5.0,5036.60,WAIT,0,5036.60
-28,14,5.0,5091.60,WAIT,0,5091.60
-28,15,5.0,5146.60,WAIT,0,5146.60
-28,16,5.0,5201.60,WAIT,0,5201.60
-28,17,5.0,5256.60,WAIT,0,5256.60
-28,18,5.0,5311.60,WAIT,0,5311.60
-28,19,5.0,5366.60,WAIT,0,5366.60
-27,0,5.0,4207.20,WAIT,0,4207.20
-27,1,5.0,4262.20,WAIT,0,4262.20
-27,2,5.0,4317.20,WAIT,0,4317.20
-27,3,5.0,4372.20,WAIT,0,4372.20
-27,4,5.0,4427.20,WAIT,0,4427.20
-27,5,5.0,4482.20,WAIT,0,4482.20
-27,6,5.0,4537.20,WAIT,0,4537.20
-27,7,5.0,4592.20,WAIT,0,4592.20
-27,8,5.0,4647.20,WAIT,0,4647.20
-27,9,5.0,4702.20,WAIT,0,4702.20
-27,10,5.0,4757.20,WAIT,0,4757.20
-27,11,5.0,4812.20,WAIT,0,4812.20
-27,12,5.0,4867.20,WAIT,0,4867.20
-27,13,5.0,4922.20,WAIT,0,4922.20
-27,14,5.0,4977.20,WAIT,0,4977.20
-27,15,5.0,5032.20,WAIT,0,5032.20
-27,16,5.0,5087.20,WAIT,0,5087.20
-27,17,5.0,5142.20,WAIT,0,5142.20
-27,18,5.0,5197.20,WAIT,0,5197.20
-27,19,5.0,5252.20,WAIT,0,5252.20
-26,0,5.0,4095.00,WAIT,0,4095.00
-26,1,5.0,4150.00,WAIT,0,4150.00
-26,2,5.0,4205.00,WAIT,0,4205.00
-26,3,5.0,4260.00,WAIT,0,4260.00
-26,4,5.0,4315.00,WAIT,0,4315.00
-26,5,5.0,4370.00,WAIT,0,4370.00
-26,6,5.0,4425.00,WAIT,0,4425.00
-26,7,5.0,4480.00,WAIT,0,4480.00
-26,8,5.0,4535.00,WAIT,0,4535.00
-26,9,5.0,4590.00,WAIT,0,4590.00
-26,10,5.0,4645.00,WAIT,0,4645.00
-26,11,5.0,4700.00,WAIT,0,4700.00
-26,12,5.0,4755.00,WAIT,0,4755.00
-26,13,5.0,4810.00,WAIT,0,4810.00
-26,14,5.0,4865.00,WAIT,0,4865.00
-26,15,5.0,4920.00,WAIT,0,4920.00
-26,16,5.0,4975.00,WAIT,0,4975.00
-26,17,5.0,5030.00,WAIT,0,5030.00
-26,18,5.0,5085.00,WAIT,0,5085.00
-26,19,5.0,5140.00,WAIT,0,5140.00
-25,0,5.0,3985.00,WAIT,0,3985.00
-25,1,5.0,4040.00,WAIT,0,4040.00
-25,2,5.0,4095.00,WAIT,0,4095.00
-25,3,5.0,4150.00,WAIT,0,4150.00
-25,4,5.0,4205.00,WAIT,0,4205.00
-25,5,5.0,4260.00,WAIT,0,4260.00
-25,6,5.0,4315.00,WAIT,0,4315.00
-25,7,5.0,4370.00,WAIT,0,4370.00
-25,8,5.0,4425.00,WAIT,0,4425.00
-25,9,5.0,4480.00,WAIT,0,4480.00
-25,10,5.0,4535.00,WAIT,0,4535.00
-25,11,5.0,4590.00,WAIT,0,4590.00
-25,12,5.0,4645.00,WAIT,0,4645.00
-25,13,5.0,4700.00,WAIT,0,4700.00
-25,14,5.0,4755.00,WAIT,0,4755.00
-25,15,5.0,4810.00,WAIT,0,4810.00
-25,16,5.0,4865.00,WAIT,0,4865.00
-25,17,5.0,4920.00,WAIT,0,4920.00
-25,18,5.0,4975.00,WAIT,0,4975.00
-25,19,5.0,5030.00,WAIT,0,5030.00
-24,0,5.0,3877.20,WAIT,0,3877.20
-24,1,5.0,3932.20,WAIT,0,3932.20
-24,2,5.0,3987.20,WAIT,0,3987.20
-24,3,5.0,4042.20,WAIT,0,4042.20
-24,4,5.0,4097.20,WAIT,0,4097.20
-24,5,5.0,4152.20,WAIT,0,4152.20
-24,6,5.0,4207.20,WAIT,0,4207.20
-24,7,5.0,4262.20,WAIT,0,4262.20
-24,8,5.0,4317.20,WAIT,0,4317.20
-24,9,5.0,4372.20,WAIT,0,4372.20
-24,10,5.0,4427.20,WAIT,0,4427.20
-24,11,5.0,4482.20,WAIT,0,4482.20
-24,12,5.0,4537.20,WAIT,0,4537.20
-24,13,5.0,4592.20,WAIT,0,4592.20
-24,14,5.0,4647.20,WAIT,0,4647.20
-24,15,5.0,4702.20,WAIT,0,4702.20
